ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2017-10-03T18:16:58Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",234460,AT,213.162.72.173,unknown,Sleepover,Hayley Kiyoko,Sleepover,spotify:track:1ehBivYZbI2lzpb5Z8dBPS,,,,trackdone,trackdone,True,,True,1507054323250,False";;;;;
"2017-10-03T18:26:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,91.141.1.104,unknown,Speaking With A Ghost,Citizen,Youth,spotify:track:629vhmYCm4meZj3TdOECnN,,,,fwdbtn,fwdbtn,True,,True,1507054922949,False";;;;;
"2017-10-03T18:26:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1593,AT,91.141.1.104,unknown,Our Apartment,Aaron West and The Roaring Twenties,We Don't Have Each Other,spotify:track:3uoQIZiEENqa7yEObOSakx,,,,fwdbtn,fwdbtn,True,,True,1507054926859,False";;;;;
"2017-10-03T18:26:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",557,AT,91.141.1.104,unknown,,,,,,,,fwdbtn,fwdbtn,True,,True,1507054918111,False";;;;;
2017-10-03T20:55:59Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,61697,ZZ,91.141.1.104,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Afterglow,All Time Low,Last Young Renegade,spotify:track:4nou22UEIrqNbtS9ZY3wjL,,,,clickrow,trackdone,False,,False,0,False";
2017-10-03T20:59:14Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,771,ZZ,91.141.1.104,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Don't Come Down,The Maine,Lovely Little Lonely,spotify:track:47ojH5LeQhl1ZltSAHBEFF,,,,clickrow,trackdone,False,,False,0,False";
"2017-10-04T08:35:42Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",127360,AT,88.116.240.145,unknown,Schley,Joyce Manor,Never Hungover Again,spotify:track:2PcaadgwkqLEAOjDR0oPdy,,,,trackdone,trackdone,True,,False,1507106016774,False";;;;;
"2017-10-04T09:08:49Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",158,AT,88.116.240.145,unknown,Eraser,Ed Sheeran,÷,spotify:track:7oolFzHipTMg2nL7shhdz2,,,,fwdbtn,fwdbtn,True,,False,1507108128090,False";;;;;
"2017-10-04T10:34:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",216866,AT,212.95.8.177,unknown,""She's the Prettiest Girl at the Party, and She Can Prove It with a Solid Right Hook"",Frank Iero,Stomachaches,spotify:track:33QUPsMD9blH3tUBBRxeSr,,,,backbtn,trackdone,True,,False,1507113043638,False";;;;;
2017-10-04T13:10:31Z,resi_maresi,Windows 10 (10.0.15063; x64),265783,AT,77.119.129.175,unknown,.stitches.,Frank Iero,Stomachaches,spotify:track:7KJHS68JnfQCC41EOvusMq,,,,clickrow,trackdone,True,,False,1507122365417,False;;;;
2017-10-04T13:12:29Z,resi_maresi,Windows 10 (10.0.15063; x64),117920,AT,77.119.129.175,unknown,Neverenders,Frank Iero,Stomachaches,spotify:track:5W26uiwE8PoVbRJHJZDql6,,,,trackdone,trackdone,True,,False,1507122631030,False;;;;
"2017-10-04T14:04:29Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",476,AT,77.119.129.175,unknown,Looking Back,This Wild Life,Clouded,spotify:track:0f3SEk5tBgiIE6B9nxiVcN,,,,fwdbtn,fwdbtn,True,,False,1507125868210,False";;;;;
"2017-10-04T14:25:21Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",180187,AT,77.119.129.175,unknown,Diet Soda Society,The Maine,American Candy,spotify:track:4ZW3avNwDYHGOWb8EYzSyJ,,,,fwdbtn,trackdone,True,,False,1507126911722,False";;;;;
"2017-10-05T07:16:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1042,AT,213.162.72.195,unknown,Worth Dying For,Rise Against,The Sufferer & The Witness,spotify:track:2cb4GyN7uKLMOezKYREPMT,,,,fwdbtn,fwdbtn,True,,True,1507187210430,False";;;;;
"2017-10-05T07:16:17Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",35763,AT,213.162.72.195,unknown,Cigarettes and Old Perfume,Have Mercy,The Earth Pushed Back,spotify:track:1rgU2oX2TYG9DsN9EptoeM,,,,trackdone,fwdbtn,True,,True,1507186743462,False";;;;;
"2017-10-05T09:48:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",158733,AT,212.95.8.227,unknown,Blinded Bye,Basement,Promise Everything,spotify:track:5f9fEwhCufKPb6B5qlG4H7,,,,fwdbtn,trackdone,True,,True,1507196318890,False";;;;;
"2017-10-05T09:48:08Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",197640,AT,212.95.8.227,unknown,Dirty Laundry,All Time Low,Last Young Renegade,spotify:track:7GZKme55JpmLq3alBDQm11,,,,fwdbtn,trackdone,True,,True,1507196505569,False";;;;;
"2017-10-05T11:38:22Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",211421,AT,91.141.1.221,unknown,Child,Bry,Grow,spotify:track:0FgaX6Y428WDwFZJyNjFZW,,,,trackdone,remote,True,,False,1507199803724,False";;;;;
2017-10-05T12:16:59Z,resi_maresi,Windows 10 (10.0.15063; x64),232769,AT,91.141.1.221,unknown,Bound to Break,This Wild Life,Clouded,spotify:track:1N4SV6gla9vv3MfWOOkTJE,,,,trackdone,trackdone,True,,False,1507205585810,False;;;;
2017-10-06T07:53:18Z,resi_maresi,Windows 10 (10.0.15063; x64),214798,AT,178.165.129.82,unknown,Hope You're Listening,Bry,Bry,spotify:track:33fu2abbD8IDrGelYdvk8t,,,,trackdone,trackdone,True,,False,1507276182351,False;;;;
"2017-10-06T08:39:48Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",253753,AT,178.165.129.82,unknown,,,,,,,,fwdbtn,trackdone,True,,False,1507278935681,False";;;;;
"2017-10-06T09:53:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,178.165.129.82,unknown,Friend,Can't Swim,Fail You Again,spotify:track:4A5cKhdurfU12vLsSuM83f,,,,fwdbtn,fwdbtn,True,,False,1507283635085,False";;;;;
"2017-10-06T09:57:11Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",7507,AT,178.165.129.82,unknown,Mess,Real Friends,The Home Inside My Head,spotify:track:5JyjW8qyP4crY19zdlWFV6,,,,trackdone,fwdbtn,True,,False,1507283822845,False";;;;;
"2017-10-06T09:59:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",122253,AT,178.165.129.82,unknown,,,,,,,,backbtn,trackdone,True,,False,1507283834912,False";;;;;
"2017-10-06T10:23:11Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",850,AT,178.165.129.82,unknown,When I Sleep,Have Mercy,The Earth Pushed Back,spotify:track:4UkRjNo03DdOPZFzx1JwrN,,,,fwdbtn,fwdbtn,True,,False,1507285391139,False";;;;;
"2017-10-06T10:37:39Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",651,AT,178.165.129.82,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507286259776,False";;;;;
"2017-10-06T10:41:00Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",195120,AT,178.165.129.82,unknown,Behind Closed Doors,Rise Against,The Sufferer & The Witness,spotify:track:7hDAp7fzPdxFpAK4wYrCv1,,,,fwdbtn,trackdone,True,,False,1507286266237,False";;;;;
"2017-10-06T10:41:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",786,AT,178.165.129.82,unknown,Hurry up and Wait,State Champs,Around the World and Back,spotify:track:434HEHwQP9ioN00w7ByDc9,,,,fwdbtn,fwdbtn,True,,False,1507286498348,False";;;;;
"2017-10-06T10:41:39Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",823,AT,178.165.129.82,unknown,Level Head,Have Mercy,The Earth Pushed Back,spotify:track:5YULv3kirsgweVm3QDDFWS,,,,fwdbtn,backbtn,True,,False,1507286499625,False";;;;;
"2017-10-06T10:41:47Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",2403,AT,178.165.129.82,unknown,Degausser,Brand New,The Devil And God Are Raging Inside Me,spotify:track:6gYf25f5BxxhS2Mwxqz7i3,,,,fwdbtn,fwdbtn,True,,False,1507286505734,False";;;;;
"2017-10-06T10:41:49Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",442,AT,178.165.129.82,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507286510057,False";;;;;
"2017-10-06T10:46:23Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",272792,AT,178.165.129.82,unknown,I Only Wanna Talk to You,The Maine,Lovely Little Lonely,spotify:track:3fpBFNgl5fyPS2utmCZYvi,,,,fwdbtn,trackdone,True,,False,1507286512723,False";;;;;
"2017-10-06T11:53:05Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",555,AT,178.165.129.82,unknown,Perfect Score,State Champs,Around the World and Back,spotify:track:6OTk2t2IYk3jpq6kjraDyr,,,,fwdbtn,fwdbtn,True,,False,1507290785780,False";;;;;
2017-10-06T11:55:18Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,0,ZZ,178.165.129.82,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Coffee Shop Soundtrack,All Time Low,Put Up Or Shut Up,spotify:track:4vxVFPd2rCyRcobot4utR9,,,,clickrow,trackdone,False,,False,0,False";
2017-10-06T11:55:21Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,0,ZZ,178.165.129.82,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Remembering Sunday,All Time Low,Straight To DVD,spotify:track:6uODvQUzTpACU9QXymCuAm,,,,clickrow,trackdone,False,,False,0,False";
2017-10-06T11:55:27Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,0,ZZ,178.165.129.82,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Runaway,Ed Sheeran,x,spotify:track:2VmA7bm5ECiYZfw7x4Nzku,,,,clickrow,trackdone,False,,False,0,False";
"2017-10-06T13:28:39Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",27760,AT,213.162.68.174,unknown,The Desmond Show,ROAM,Backbone,spotify:track:5Vq5wI8K1R1d44F2vGfrVa,,,,clickrow,trackdone,True,,True,1507292967473,False";;;;;
2017-10-07T07:26:28Z,resi_maresi,Partner google cast_tv;Chromecast;;"1.27.96538,0,ZZ,178.165.131.49,""Mozilla%2F5.0%20(X11";"%20Linux%20armv7l)%20AppleWebKit%2F537.36%20(KHTML,%20like%20Gecko)%20Chrome%2F61.0.3163.0%20Safari%2F537.36%20CrKey%2F1.27.96538"",Bff,Frank Iero,Keep the Coffins Coming,spotify:track:6JtB82EUyseZGcDzA5F7oy,,,,clickrow,trackdone,False,,False,0,False";
2017-10-07T12:47:42Z,resi_maresi,Windows 10 (10.0.15063;" x64),23340,AT,178.165.131.49,unknown,At The Bottom Of Everything,Bright Eyes,""I'm Wide Awake, It's Morning"",spotify:track:6588w3GdDxmdtLMLuwf1tO,,,,fwdbtn,fwdbtn,True,,False,1507380439249,False";;;;
2017-10-07T13:10:32Z,resi_maresi,Windows 10 (10.0.15063; x64),3193,AT,178.165.131.49,unknown,,,,,,,,trackdone,fwdbtn,True,,False,1507381827375,False;;;;
"2017-10-07T16:06:58Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",9102,AT,178.165.131.49,unknown,Not Losing Sleep,Thin Lips,""Split 7"""""",spotify:track:7iDuCc2xT7DXLkJ5ympzXC,,,,remote,fwdbtn,True,,False,1507390207895,False";;;;;
"2017-10-07T16:08:13Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",74474,AT,178.165.131.49,unknown,Peach State,Boston Manor,Driftwood,spotify:track:5WG1tG1QCqBKRwzgviMiwF,,,,fwdbtn,fwdbtn,True,,False,1507392419966,False";;;;;
"2017-10-07T16:55:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",608,AT,212.95.8.139,unknown,Bricks,Rise Against,The Sufferer & The Witness,spotify:track:4BUNm6OMOe2A8QEY5mJFr0,,,,fwdbtn,fwdbtn,True,,True,1507395320775,False";;;;;
"2017-10-07T17:17:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",21806,AT,91.113.58.134,unknown,Anyone Else,PVRIS,""All We Know Of Heaven, All We Need Of Hell"",spotify:track:3Yc3DI66pY5AVHmfgYQtZh,,,,trackdone,fwdbtn,True,,False,1507395515783,False";;;;;
"2017-10-07T17:17:16Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",862,AT,91.113.58.134,unknown,24 Floors,The Maine,American Candy,spotify:track:4LuPJkrWnQ7j7FUZkpRIEk,,,,fwdbtn,fwdbtn,True,,True,1507395539275,False";;;;;
"2017-10-08T10:11:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,178.165.130.177,unknown,1983,The Homeless Gospel Choir,Presents: Normal,spotify:track:2i8RGLnQ4lDmhVi4vcG4z1,,,,trackdone,fwdbtn,True,,True,1507457155761,False";;;;;
"2017-10-08T10:11:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",0,AT,178.165.130.177,unknown,Perfect,Ed Sheeran,÷,spotify:track:0tgVpDi06FyKpA1z0VMD4v,,,,backbtn,backbtn,True,,True,1507456081280,False";;;;;
"2017-10-08T10:11:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1387,AT,178.165.130.177,unknown,The Good Left Undone,Rise Against,The Sufferer & The Witness,spotify:track:1lk2C32zCb6a7v8s2Eiaus,,,,fwdbtn,fwdbtn,True,,True,1507455872657,False";;;;;
"2017-10-08T10:11:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1759,AT,178.165.130.177,unknown,,,,,,,,fwdbtn,fwdbtn,True,,True,1507455883233,False";;;;;
"2017-10-08T10:11:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",533,AT,178.165.130.177,unknown,Astronauts,Bry,Us,spotify:track:4kJ9QlOhuVTHzTTA9JOFPY,,,,fwdbtn,fwdbtn,True,,True,1507456765594,False";;;;;
"2017-10-08T10:20:44Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1837,AT,178.165.130.177,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507458044446,False";;;;;
"2017-10-08T10:20:46Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1926,AT,178.165.130.177,unknown,Road To Joy,Bright Eyes,""I'm Wide Awake, It's Morning"",spotify:track:1PW6GA54DjaQDwKU4ATCDE,,,,fwdbtn,fwdbtn,True,,False,1507458046974,False";;;;;
"2017-10-08T10:21:02Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1578,AT,178.165.130.177,unknown,Normal,The Homeless Gospel Choir,Presents: Normal,spotify:track:5pkq8nluuHY9vLSzO92HjB,,,,fwdbtn,fwdbtn,True,,False,1507458062091,False";;;;;
2017-10-08T10:53:34Z,resi_maresi,Windows 10 (10.0.15063; x64),590,AT,178.165.130.177,unknown,Perfect Man,Front Porch Step,I Never Loved Before I Found You,spotify:track:5PCwedwyeLZQ6xAUIKbwos,,,,fwdbtn,fwdbtn,True,,False,1507460012807,False;;;;
2017-10-08T10:57:10Z,resi_maresi,Windows 10 (10.0.15063;" x64),0,AT,178.165.130.177,unknown,Concrete - Acoustic Version,AS IT IS,""Never Happy, Ever After"",spotify:track:2y7cjYkAozzQRwvR3wpzgh,,,,fwdbtn,fwdbtn,True,,False,1507460229112,False";;;;
2017-10-08T10:57:11Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Lose Your Grip,Basement,Promise Everything,spotify:track:0sVMqm2HF8yGpFeCleFcHl,,,,fwdbtn,fwdbtn,True,,False,1507460229620,False;;;;
2017-10-08T10:57:23Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Hum,Tigers Jaw,Charmer,spotify:track:3I37AJMybQcJDlRxhXpR4z,,,,fwdbtn,fwdbtn,True,,False,1507460241701,False;;;;
2017-10-08T10:57:25Z,resi_maresi,Windows 10 (10.0.15063; x64),160,AT,178.165.130.177,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507460244597,False;;;;
2017-10-08T10:57:26Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Laika,Boston Manor,Be Nothing.,spotify:track:4C5aDSoKm1cOcw6Ny2N61H,,,,fwdbtn,fwdbtn,True,,False,1507460245570,False;;;;
2017-10-08T10:57:27Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Sowing Season (Yeah),Brand New,The Devil And God Are Raging Inside Me,spotify:track:0g5TiUXg4GP1aDDHygH2N6,,,,fwdbtn,fwdbtn,True,,False,1507460245741,False;;;;
2017-10-08T11:00:54Z,resi_maresi,Windows 10 (10.0.15063; x64),207053,AT,178.165.130.177,unknown,So Criminal,The Maine,Forever Halloween (Deluxe Version),spotify:track:3JrGaiBG98GS75Int9Nd5p,,,,fwdbtn,trackdone,True,,False,1507460246221,False;;;;
2017-10-08T11:13:15Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Heavy Gloom,The Story So Far,The Story So Far,spotify:track:5GRlaTFNtdrnpBxpbZ1SAs,,,,fwdbtn,fwdbtn,True,,False,1507461193536,False;;;;
2017-10-08T11:17:06Z,resi_maresi,Windows 10 (10.0.15063; x64),224946,AT,178.165.130.177,unknown,Good Times,All Time Low,Last Young Renegade,spotify:track:3aAoy02NwrmZcqXYYjqNh2,,,,backbtn,trackdone,True,,False,1507461200212,False;;;;
2017-10-08T11:35:18Z,resi_maresi,Windows 10 (10.0.15063; x64),186084,AT,178.165.130.177,unknown,1983,The Homeless Gospel Choir,Presents: Normal,spotify:track:2i8RGLnQ4lDmhVi4vcG4z1,,,,trackdone,trackdone,True,,False,1507462330554,False;;;;
2017-10-08T12:16:22Z,resi_maresi,Windows 10 (10.0.15063; x64),1050,AT,178.165.130.177,unknown,My Favourite Game,Basement,Promise Everything,spotify:track:3dIyXIZmmnQvPYmCOy04oL,,,,fwdbtn,fwdbtn,True,,False,1507464980646,False;;;;
2017-10-08T12:16:24Z,resi_maresi,Windows 10 (10.0.15063; x64),760,AT,178.165.130.177,unknown,Hereâs to Swimming With Bow-Legged Women,Four Year Strong,Four Year Strong,spotify:track:74a1LtNsRNELhpCAnhkQHX,,,,fwdbtn,fwdbtn,True,,False,1507464981835,False;;;;
2017-10-08T14:15:00Z,resi_maresi,Windows 10 (10.0.15063; x64),140042,AT,178.165.130.177,unknown,,,,,,,,trackdone,trackdone,True,,False,1507471959151,False;;;;
2017-10-08T14:30:02Z,resi_maresi,Windows 10 (10.0.15063; x64),180875,AT,178.165.130.177,unknown,Take What You Can Carry,The Maine,Forever Halloween (Deluxe Version),spotify:track:1u64fQgb7C7y5CZZoHCKx3,,,,fwdbtn,trackdone,True,,False,1507472821443,False;;;;
2017-10-08T14:38:33Z,resi_maresi,Windows 10 (10.0.15063; x64),196849,AT,178.165.130.177,unknown,Don't Wait (ft. Sam Carter),Neck Deep,The Peace And The Panic,spotify:track:0qOyIp7uxZedcUIVp6BWmT,,,,fwdbtn,trackdone,True,,False,1507473315917,False;;;;
2017-10-08T14:49:31Z,resi_maresi,Windows 10 (10.0.15063; x64),209573,AT,178.165.130.177,unknown,Tighten Up,The Front Bottoms,Needy When I'm Needy,spotify:track:4PPO2Wk40IHWmwImT8h3xn,,,,trackdone,trackdone,True,,False,1507473960515,False;;;;
2017-10-08T15:11:33Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Slow Down the Time,The Homeless Gospel Choir,I Used to Be So Young,spotify:track:7tx8yhOX82CQqjxN1d6Vor,,,,trackdone,fwdbtn,True,,False,1507475491465,False;;;;
2017-10-08T15:32:10Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Charmer,Tigers Jaw,Charmer,spotify:track:6g1uHJRLeAMUWvPITchYi3,,,,fwdbtn,fwdbtn,True,,False,1507476728974,False;;;;
2017-10-09T07:05:30Z,resi_maresi,Windows 10 (10.0.15063; x64),600,AT,178.165.130.177,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507532729156,False;;;;
2017-10-09T07:09:13Z,resi_maresi,Windows 10 (10.0.15063; x64),0,AT,178.165.130.177,unknown,Astronauts,Bry,Us,spotify:track:4kJ9QlOhuVTHzTTA9JOFPY,,,,fwdbtn,fwdbtn,True,,False,1507532951879,False;;;;
2017-10-09T07:19:49Z,resi_maresi,Windows 10 (10.0.15063; x64),248058,AT,178.165.130.177,unknown,,,,,,,,trackdone,trackdone,True,,False,1507533340082,False;;;;
2017-10-09T07:22:24Z,resi_maresi,Windows 10 (10.0.15063; x64),154514,AT,178.165.130.177,unknown,,,,,,,,trackdone,trackdone,True,,False,1507533588637,False;;;;
2017-10-09T07:29:01Z,resi_maresi,Windows 10 (10.0.15063;" x64),630,AT,178.165.130.177,unknown,""Dear Maria, Count Me In (Connect Sets Acoustic)"",All Time Low,""So Wrong, It's Right (Deluxe Version)"",spotify:track:1hfVUmorNhSWNuM91Mo8sX,,,,fwdbtn,fwdbtn,True,,False,1507534139611,False";;;;
2017-10-09T07:59:14Z,resi_maresi,Windows 10 (10.0.15063; x64),190308,AT,178.115.130.144,unknown,Bad Behavior,The Maine,Lovely Little Lonely,spotify:track:4Kc1BGRuyicJaqIXi3Rysi,,,,trackdone,trackdone,True,,False,1507535762587,False;;;;
2017-10-09T08:48:18Z,resi_maresi,Windows 10 (10.0.15063; x64),167230,AT,178.115.130.144,unknown,,,,,,,,trackdone,trackdone,True,,False,1507538730128,False;;;;
2017-10-09T08:53:03Z,resi_maresi,Windows 10 (10.0.15063;" x64),46782,AT,178.115.130.144,unknown,""Goodbye, Carolina Blues"",Aaron West and The Roaring Twenties,Bittersweet,spotify:track:6zkh5MYPjVxti0J1pqnCVC,,,,trackdone,fwdbtn,True,,False,1507539134284,False";;;;
"2017-10-09T11:15:22Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",201852,AT,178.115.130.144,unknown,Wolfman,The Front Bottoms,GDP & The Front Bottoms,spotify:track:36VIB0dAJgAmCjg7DJEY3S,,,,trackdone,trackdone,True,,False,1507547522579,False";;;;;
"2017-10-09T11:19:51Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",100559,AT,178.115.130.144,unknown,,,,,,,,trackdone,trackdone,True,,False,1507547893015,False";;;;;
"2017-10-09T11:31:41Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",226155,AT,178.115.130.144,unknown,,,,,,,,trackdone,trackdone,True,,False,1507548476788,False";;;;;
"2017-10-09T17:27:45Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1051,AT,178.115.130.144,unknown,Deadweight,ROAM,Backbone,spotify:track:4ERpFHhktrmkGLrVaQUe2N,,,,fwdbtn,fwdbtn,True,,False,1507570068232,False";;;;;
"2017-10-09T17:30:56Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",716,AT,178.115.130.144,unknown,The Place You Love,Have Mercy,A Place of Our Own,spotify:track:7Jajs9GsPhTmKv3nkeSKRJ,,,,fwdbtn,fwdbtn,True,,False,1507570259079,False";;;;;
"2017-10-09T17:34:53Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",220800,AT,178.115.130.144,unknown,Patchwork Love,AS IT IS,okay.,spotify:track:55Sy95t7w4oK3pV5DNNoYG,,,,backbtn,trackdone,True,,False,1507570265260,False";;;;;
"2017-10-09T17:35:06Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",817,AT,178.115.130.144,unknown,Fairweather Fan,Four Year Strong,""In Some Way, Shape, Or Form."",spotify:track:0tQ0Lv4u14nh0GvXMk44Nb,,,,fwdbtn,fwdbtn,True,,False,1507570509080,False";;;;;
"2017-10-09T17:49:20Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",190616,AT,178.115.130.144,unknown,,,,,,,,backbtn,trackdone,True,,False,1507571173465,False";;;;;
"2017-10-09T17:49:38Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1533,AT,178.115.130.144,unknown,,,,,,,,fwdbtn,fwdbtn,True,,False,1507571379650,False";;;;;
"2017-10-09T17:49:40Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",544,AT,178.115.130.144,unknown,Handcuffs,The Front Bottoms,GDP & The Front Bottoms,spotify:track:5zy58NrO9p80Lxolg6vYZM,,,,fwdbtn,fwdbtn,True,,False,1507571382729,False";;;;;
"2017-10-09T17:54:59Z,resi_maresi,""Android OS 7.0 API 24 (HUAWEI, HUAWEI CAN-L01)"",1441,AT,178.115.130.144,unknown,No More Bad Days,This Wild Life,Clouded,spotify:track:6P5aQRuHdeQqqfFOU74JsB,,,,clickrow,fwdbtn,True,,False,1507571701175,False";;;;;
