ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;;
"2021-10-14T20:11:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",818,AT,80.108.240.209,unknown,Nelsonwood Lane,Matt Maeson,Nelsonwood Lane,spotify:track:1QmQ7HxnIvyMKbBb9yOaJG,,,,fwdbtn,fwdbtn,True,,False,1634242289197,False";;;;;
"2021-10-14T20:11:33Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",640,AT,80.108.240.209,unknown,Bail Me Out (feat. Joel Madden),All Time Low,Future Hearts,spotify:track:6CbDkmeFkd994Jx33xpg2Y,,,,fwdbtn,fwdbtn,True,,False,1634242291328,False";;;;;
"2021-10-14T20:11:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1295,AT,80.108.240.209,unknown,41st,Frankie Cosmos,Close It Quietly,spotify:track:0tRpIfZURK5ZN6hecxe3j1,,,,fwdbtn,fwdbtn,True,,False,1634242292340,False";;;;;
"2021-10-15T07:17:50Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1024,AT,80.108.240.209,unknown,Sick And Impatient,Citizen,Youth,spotify:track:0ZMJDMwjdErCKmFdkTSg5s,,,,fwdbtn,fwdbtn,True,,False,1634282269320,False";;;;;
"2021-10-15T07:17:51Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1305,AT,80.108.240.209,unknown,Glitter & Crimson,All Time Low,""Wake Up, Sunshine"",spotify:track:4LpT15R6GqcKGjT92R8kfS,,,,fwdbtn,fwdbtn,True,,False,1634282270401,False";;;;;
"2021-10-15T07:38:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",179612,AT,62.240.134.23,unknown,Demons,Hayley Kiyoko,demons,spotify:track:3EQMcKkWEB0LKLyRuspibc,,,,fwdbtn,trackdone,True,,True,1634283124927,False";;;;;
"2021-10-15T07:38:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",8266,AT,62.240.134.23,unknown,Married a Robber,Steph Barrak,Words to Break Your Heart,spotify:track:7CG3pNqTl1rEpJYJp2kwY5,,,,trackdone,fwdbtn,True,,True,1634283115148,False";;;;;
"2021-10-15T07:54:09Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.23,unknown,The Haunting,AS IT IS,The Great Depression,spotify:track:6soNXuU8oBCFmCwGSpLn2b,,,,fwdbtn,fwdbtn,True,,True,1634284182947,False";;;;;
"2021-10-15T07:54:09Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",230339,AT,62.240.134.23,unknown,Hurt By You,Donna Missal,Hurt By You,spotify:track:0iLbxQU6BJ2zOa9yK8RNMA,,,,trackdone,trackdone,True,,True,1634283819671,False";;;;;
"2021-10-15T07:55:01Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",46,AT,62.240.134.23,unknown,Curveballs,The Wombats,Glitterbug,spotify:track:3SRIyREeWrLvZfcv8VlYXE,,,,trackdone,fwdbtn,True,,False,1634284499811,False";;;;;
"2021-10-15T10:10:45Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",218059,AT,62.240.134.23,unknown,I Revolve (Around You),Neck Deep,All Distortions Are Intentional,spotify:track:79eew6jgEhqJ9GCxDBlyEm,,,,trackdone,trackdone,True,,False,1634292386347,False";;;;;
"2021-10-15T10:20:05Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",328962,AT,62.240.134.23,unknown,Transatlanticism,The Maine,Transatlanticism,spotify:track:4i64XsxVDqi02Dcm5J3v76,,,,trackdone,fwdbtn,True,,False,1634292874306,False";;;;;
"2021-10-15T10:33:00Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",546,AT,62.240.134.23,unknown,This Is The End,The Maine,Can't Stop Won't Stop,spotify:track:3FLIWDxgfLDHNuWwEaKYbh,,,,fwdbtn,fwdbtn,True,,False,1634293979386,False";;;;;
"2021-10-15T10:33:13Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.23,unknown,Split Personality,Hot Milk,I JUST WANNA KNOW WHAT HAPPENS WHEN I'M DEAD - EP,spotify:track:6GhpQLxU3rXiL9xy0pIVMh,,,,fwdbtn,fwdbtn,True,,False,1634293992813,False";;;;;
"2021-10-15T10:33:16Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1362,AT,62.240.134.23,unknown,Keep Lying To Me,Real Friends,The Home Inside My Head,spotify:track:6zq5DJW1pSF5cIwfiotew1,,,,fwdbtn,fwdbtn,True,,False,1634293995009,False";;;;;
"2021-10-15T10:47:10Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.23,unknown,Wildfire,Tiny Moving Parts,Swell,spotify:track:0jVIXgyMYWFQI1pSpmbcmE,,,,fwdbtn,fwdbtn,True,,False,1634294829818,False";;;;;
"2021-10-15T10:47:16Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",549,AT,62.240.134.23,unknown,Backfire at the Disco,The Wombats,""Proudly Present... A Guide to Love, Loss & Desperation"",spotify:track:2mtIfYDMp6hcfJ0L5cQyXF,,,,fwdbtn,fwdbtn,True,,False,1634294835509,False";;;;;
"2021-10-15T16:40:03Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.23,unknown,Anarchist,YUNGBLUD,21st Century Liability,spotify:track:3vVkxjrTP4SM1Ogq68LoXW,,,,fwdbtn,fwdbtn,True,,False,1634316002529,False";;;;;
"2021-10-15T16:40:04Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,62.240.134.23,unknown,Falling Skies (feat. Charlotte Lawrence),YUNGBLUD,13 Reasons Why,spotify:track:1Gvb2qDyodCVORCiSvFXkD,,,,fwdbtn,fwdbtn,True,,False,1634316003159,False";;;;;
"2021-10-15T16:40:11Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.23,unknown,Backseat Serenade,All Time Low,Don't Panic,spotify:track:47eL0bckn5g3k5VBwgu969,,,,fwdbtn,fwdbtn,True,,False,1634316010575,False";;;;;
"2021-10-15T16:53:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1023,AT,62.240.134.23,unknown,Trial and Error,One Flew West,Trial and Error,spotify:track:6ROunOmwxZ2Tz8XxwXUSKd,,,,fwdbtn,fwdbtn,True,,False,1634316807516,False";;;;;
"2021-10-15T16:57:30Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",687,AT,62.240.134.23,unknown,casual sabotage,YUNGBLUD,the underrated youth,spotify:track:6tgf0nmBjFPrkk2CztA3zD,,,,fwdbtn,fwdbtn,True,,False,1634317049312,False";;;;;
2021-10-15T17:07:51Z,resi_maresi,Windows 10 (10.0.19042; x64),158536,AT,84.115.232.29,unknown,Lethal Combination,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:4fnn4UOaflXcL764UssrPA,,,,playbtn,trackdone,True,,False,1634317506064,False;;;;
2021-10-15T17:29:00Z,resi_maresi,Windows 10 (10.0.19042; x64),179612,AT,84.115.232.29,unknown,Demons,Hayley Kiyoko,demons,spotify:track:3EQMcKkWEB0LKLyRuspibc,,,,trackdone,trackdone,True,,False,1634318760444,False;;;;
2021-10-15T18:08:12Z,resi_maresi,Windows 10 (10.0.19042; x64),226160,AT,84.115.232.29,unknown,Sky Full Of Song,Florence + The Machine,Sky Full Of Song,spotify:track:5mdooqkfMvf7LtIFKReUYg,,,,trackdone,trackdone,True,,False,1634321065348,False;;;;
2021-10-15T18:57:35Z,resi_maresi,Windows 10 (10.0.19042; x64),336613,AT,84.115.232.29,unknown,Holocene,Bon Iver,Bon Iver,spotify:track:6DESft0qm6RhoYf5wzeoGH,,,,trackdone,trackdone,True,,False,1634323917652,False;;;;
2021-10-15T19:37:31Z,resi_maresi,Windows 10 (10.0.19042; x64),228646,AT,84.115.232.29,unknown,No One's Gonna Love You (Stockholm Version),Band of Horses,No One's Gonna Love You (Stockholm Version),spotify:track:371akJ9fYgSkrAFMyWoTdL,,,,trackdone,trackdone,True,,False,1634326421586,False;;;;
2021-10-15T20:42:53Z,resi_maresi,Windows 10 (10.0.19042; x64),219066,AT,84.115.232.29,unknown,please,Chelsea Cutler,brent,spotify:track:0TzeZppPwhEhySYaNRulr9,,,,trackdone,trackdone,True,,False,1634330353411,False;;;;
"2021-10-15T21:07:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2526,AT,62.240.134.23,unknown,Canyon Moon,Harry Styles,Fine Line,spotify:track:5IhzJOXNE7ki0IIJbZbnGq,,,,fwdbtn,fwdbtn,True,,False,1634332061133,False";;;;;
"2021-10-15T21:07:53Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",44,AT,62.240.134.23,unknown,Sick Little Games,All Time Low,Nothing Personal (Deluxe Version),spotify:track:0iQ8rIFYUUJtCV20smTEHR,,,,fwdbtn,fwdbtn,True,,False,1634332073158,False";;;;;
"2021-10-16T10:19:17Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",231520,AT,80.108.240.209,unknown,She Keeps Me Warm,Mary Lambert,Future Is Female,spotify:track:3piKv8MvLsiN6yaRXXdlwE,,,,trackdone,trackdone,True,,False,1634379324725,False";;;;;
2021-10-16T10:52:49Z,resi_maresi,Windows 10 (10.0.19042; x64),181386,AT,80.108.240.209,unknown,Bullfrog,Stand Atlantic,Skinny Dipping,spotify:track:2txY2FuxXyRi7bxgAIAaek,,,,trackdone,trackdone,True,,False,1634381387181,False;;;;
2021-10-16T11:58:54Z,resi_maresi,Windows 10 (10.0.19042; x64),206659,AT,80.108.240.209,unknown,Carry,Microwave,Death is a Warm Blanket,spotify:track:72cOLKkyZydkW2EsiKolCJ,,,,trackdone,trackdone,True,,False,1634385327159,False;;;;
2021-10-16T12:00:35Z,resi_maresi,Windows 10 (10.0.19042; x64),100500,AT,80.108.240.209,unknown,@chl03k,Modern Baseball,Sports,spotify:track:35HU3KeBOeq7DJEYROJII8,,,,trackdone,trackdone,True,,False,1634385534328,False;;;;
2021-10-16T12:03:27Z,resi_maresi,Windows 10 (10.0.19042; x64),170666,AT,80.108.240.209,unknown,Silk & Satin,Stand Atlantic,Pink Elephant,spotify:track:3XUjpEhx482s7lX9kjeVkc,,,,trackdone,trackdone,True,,False,1634385635328,False;;;;
2021-10-16T12:41:53Z,resi_maresi,Windows 10 (10.0.19042; x64),89065,AT,80.108.240.209,unknown,1435,Selfish Things,1435,spotify:track:4aIoSHvifFFzGMOeZbztDh,,,,trackdone,remote,True,,False,1634386032230,False;;;;
"2021-10-16T12:57:09Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.93,unknown,Transparency,Knuckle Puck,While I Stay Secluded,spotify:track:5qC3ofuGwCZl00zpVBRLze,,,,fwdbtn,fwdbtn,True,,True,1634388771590,False";;;;;
"2021-10-16T13:54:35Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",186212,AT,80.108.240.209,unknown,Fall,Neck Deep,All Distortions Are Intentional,spotify:track:4SMRrkuRFwqociFBA2N122,,,,trackdone,unexpected-exit-while-paused,True,,True,1634389276746,False";;;;;
"2021-10-16T16:39:56Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",251906,AT,62.240.134.93,unknown,Freakin' Out On the Interstate,Briston Maroney,Freakin' Out On The Interstate,spotify:track:0awZwmlC6pxH65KTZpadmX,,,,fwdbtn,trackdone,True,,True,1634401885022,False";;;;;
"2021-10-16T16:43:01Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",159544,AT,62.240.134.93,unknown,Mileage,Neck Deep,Wishful Thinking,spotify:track:2ibzVf5Phqs2hsWHu202pv,,,,trackdone,trackdone,True,,False,1634402420954,False";;;;;
"2021-10-16T18:15:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",159000,AT,78.104.21.34,unknown,Stranger,Hands Like Houses,Hands Like Houses,spotify:track:3a6tTHzEoYOE99OqRM04g3,,,,fwdbtn,trackdone,True,,True,1634403480597,False";;;;;
"2021-10-16T18:32:23Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",224360,AT,62.240.134.177,unknown,Fourth Of July,Fall Out Boy,American Beauty/American Psycho,spotify:track:1vrjcPplEuenckUzGGp2UR,,,,trackdone,trackdone,True,,False,1634408917402,False";;;;;
"2021-10-16T18:37:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",267645,AT,62.240.134.177,unknown,the freak show,YUNGBLUD,weird!,spotify:track:2Lq0em0DLPkGmgs48Rt39b,,,,fwdbtn,trackdone,True,,False,1634409152124,False";;;;;
"2021-10-18T06:23:53Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2599,AT,62.240.134.101,unknown,Take Your Jacket,Hot Milk,Take Your Jacket,spotify:track:2W80o3uuR64IJelV8y2jwa,,,,appload,endplay,True,,False,1634538126154,False";;;;;
"2021-10-18T06:23:56Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2260,AT,62.240.134.101,unknown,Holy Ghost,Modern Baseball,Holy Ghost,spotify:track:233A0r1IKAf3Hu5OtL4amw,,,,playbtn,fwdbtn,True,,False,1634538233914,False";;;;;
"2021-10-18T06:26:18Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",132303,AT,62.240.134.101,unknown,WOW,Chapel,Room Service,spotify:track:5NB9iqCsk0nevSbUC3yFri,,,,fwdbtn,trackdone,True,,False,1634538237155,False";;;;;
"2021-10-18T06:37:05Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",335043,AT,62.240.134.101,unknown,Ring of Chain,Citizen,Everybody Is Going To Heaven,spotify:track:67ZTqCthDDb8jMy5De2fDK,,,,trackdone,trackdone,True,,False,1634538639223,False";;;;;
"2021-10-18T13:19:50Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",786,AT,62.240.134.99,unknown,Home,ROAM,Great Heights & Nosedives,spotify:track:7tTgMTkyhFEiNsv5NSBxAa,,,,fwdbtn,fwdbtn,True,,False,1634563189291,False";;;;;
"2021-10-18T13:25:42Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",163978,AT,62.240.134.99,unknown,Home,ROAM,Great Heights & Nosedives,spotify:track:7tTgMTkyhFEiNsv5NSBxAa,,,,fwdbtn,trackdone,True,,False,1634563279104,False";;;;;
"2021-10-18T14:09:27Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",3324,AT,62.240.134.99,unknown,While The World Keeps Spinning,ROAM,Great Heights & Nosedives,spotify:track:1WvLCu2z6sO1WspEA16enX,,,,fwdbtn,fwdbtn,True,,True,1634565626420,False";;;;;
"2021-10-18T16:47:02Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",39872,AT,84.115.237.183,unknown,""You Be The Anchor That Keeps My Feet On The Ground, I'll Be The Wings That Keep Your Heart In The Clouds"",Mayday Parade,A Lesson In Romantics,spotify:track:5B7xzzpqgWY6sdiebvEVJA,,,,trackdone,fwdbtn,True,,False,1634575581287,False";;;;;
"2021-10-18T19:10:28Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",115595,AT,84.115.237.183,unknown,Misery,The Maine,Pioneer,spotify:track:0syjVQLSP2e4TrIHSEtY98,,,,trackdone,endplay,True,,False,1634584110613,False";;;;;
"2021-10-19T06:44:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",253360,AT,62.240.134.205,unknown,the truth,The Front Bottoms,In Sickness & In Flames,spotify:track:2ewqS1kFOzgAcCF5OhoCBP,,,,trackdone,trackdone,True,,True,1634625579950,False";;;;;
"2021-10-19T08:39:32Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",227746,AT,62.240.134.18,unknown,Flowerball,The Wombats,Glitterbug,spotify:track:5Sz4ZJG3p0KydbWAAGE2Ww,,,,trackdone,trackdone,True,,False,1634632418598,False";;;;;
"2021-10-19T13:18:19Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",214626,AT,62.240.134.157,unknown,Maps,The Front Bottoms,The Front Bottoms,spotify:track:1xpBtsHygwVssUGvkGiPCf,,,,trackdone,trackdone,True,,False,1634649283812,False";;;;;
"2021-10-19T13:28:56Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",146346,AT,62.240.134.157,unknown,Giants,Matt Maeson,""Giants (from """"At home with the kids"""")"",spotify:track:46FqkAc1UoonpZ36jz2hDm,,,,fwdbtn,trackdone,True,,False,1634649990535,False";;;;;
"2021-10-19T14:03:26Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",330045,AT,84.115.237.183,unknown,Boys Will Be Bugs,Cavetown,Animal Kingdom,spotify:track:6suYoN4gFkanqOBn5yRnJC,,,,appload,trackdone,True,,False,1634651872192,False";;;;;
"2021-10-19T14:07:02Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",215693,AT,84.115.237.183,unknown,Be Your Shadow,The Wombats,Glitterbug,spotify:track:702J6mKXfJyPUjyYjqAFvb,,,,trackdone,trackdone,True,,False,1634652205621,False";;;;;
"2021-10-19T16:43:53Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",299960,AT,84.115.237.183,unknown,Little Dark Age,MGMT,Little Dark Age,spotify:track:2Y0iGXY6m6immVb2ktbseM,,,,fwdbtn,trackdone,True,,False,1634661534076,False";;;;;
"2021-10-19T18:25:40Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",631,AT,84.115.237.183,unknown,Turn,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:11IJA30efHAJLO3qroPh5L,,,,fwdbtn,fwdbtn,True,,False,1634667939857,False";;;;;
"2021-10-20T07:24:47Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",166361,AT,62.240.134.193,unknown,Baby You're a Haunted House,Gerard Way,Baby You're a Haunted House,spotify:track:4c38yr2PflGI2DSIzqsnmF,,,,trackdone,trackdone,False,,False,1634714512564,False";;;;;
"2021-10-20T09:22:19Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",174038,AT,62.240.134.193,unknown,Kill Your Conscience,Boston Manor,Be Nothing.,spotify:track:0bwBLW75hQFRdnGBYc8oHa,,,,trackdone,endplay,True,,False,1634721564931,False";;;;;
"2021-10-20T09:27:47Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",152979,AT,62.240.134.193,unknown,Summer,Tough On Fridays,Autumn,spotify:track:2EtAiqqfNTB8f8Sth1XIay,,,,trackdone,trackdone,True,,False,1634721914629,False";;;;;
"2021-10-20T13:29:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,62.240.134.193,unknown,The Last Goodbye,Billy Boyd,The Last Goodbye,spotify:track:6GJmb404LiyqoDyyE3jDad,,,,fwdbtn,fwdbtn,True,,True,1634736506101,False";;;;;
"2021-10-20T13:29:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.193,unknown,School Uniforms,The Wombats,""Proudly Present... A Guide to Love, Loss & Desperation"",spotify:track:0eCUlm2zhP9ZbAa17qc7jY,,,,fwdbtn,fwdbtn,True,,True,1634736507412,False";;;;;
"2021-10-20T13:37:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1581,AT,62.240.134.193,unknown,Summers in PA,The Wonder Years,Suburbia I've Given You All and Now I'm Nothing,spotify:track:1IOyKt2HoOql1KNeuCMydr,,,,fwdbtn,fwdbtn,True,,False,1634737061996,False";;;;;
"2021-10-20T13:37:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,62.240.134.193,unknown,Forget About It,All Time Low,Dirty Work,spotify:track:3LFzVLgW5N9RYirdQOOPX8,,,,fwdbtn,fwdbtn,True,,False,1634737063939,False";;;;;
"2021-10-20T13:37:52Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,62.240.134.193,unknown,No Fun Club,Frank Iero,Keep the Coffins Coming,spotify:track:0JFal5gx2BRi024ZbkIz3Z,,,,fwdbtn,fwdbtn,True,,False,1634737071952,False";;;;;
"2021-10-20T13:44:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",3638,AT,78.104.20.229,unknown,Every Single Word,Basement,I Wish I Could Stay Here,spotify:track:6EWq4Z999qYzSBiLROh1Ak,,,,fwdbtn,fwdbtn,True,,True,1634737459996,False";;;;;
"2021-10-20T13:45:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",39155,AT,78.104.20.229,unknown,Body Terror Song,AJJ,Good Luck Everybody,spotify:track:3D1PuFi2U8lmtdWRZcCz1f,,,,backbtn,fwdbtn,True,,True,1634737483890,False";;;;;
"2021-10-20T13:48:39Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",192222,AT,62.240.134.193,unknown,Alive,ROAM,Great Heights & Nosedives,spotify:track:65lGIOh9Vrv8cifn1Gg1ap,,,,fwdbtn,trackdone,True,,False,1634737527075,False";;;;;
"2021-10-20T13:54:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2460,AT,62.240.134.18,unknown,Speak Slow,Stand Atlantic,Skinny Dipping,spotify:track:5PzYC4MeSTqz5L8ab6FnRX,,,,fwdbtn,fwdbtn,True,,False,1634738060364,False";;;;;
"2021-10-20T13:54:23Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1258,AT,62.240.134.18,unknown,Sonderland,Neck Deep,All Distortions Are Intentional,spotify:track:04XjMCR9EiZeKIrR0LZcjq,,,,fwdbtn,fwdbtn,True,,False,1634738062904,False";;;;;
"2021-10-20T19:44:52Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",6894,AT,62.240.134.140,unknown,Walls,All Time Low,Nothing Personal (Deluxe Version),spotify:track:35CC1Zlq9bvr3TkZtnOAv7,,,,trackdone,fwdbtn,True,,False,1634759083969,False";;;;;
"2021-10-20T19:48:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",207406,AT,62.240.134.140,unknown,The Grand Delusion,Neck Deep,The Peace And The Panic,spotify:track:1IV4KjKmVgk3tn1Ffnbtuh,,,,backbtn,trackdone,True,,False,1634759095551,False";;;;;
"2021-10-21T05:49:38Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,62.240.134.76,unknown,Everything I Own,The Front Bottoms,Talon of the Hawk,spotify:track:3A5m3xFknmvoHymh746xdS,,,,fwdbtn,fwdbtn,True,,True,1634795313566,False";;;;;
"2021-10-21T05:52:48Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",8616,AT,62.240.134.76,unknown,English Rose,Ed Sheeran,x,spotify:track:7rxLRLFFjdiBWBKWDd6NMz,,,,trackdone,fwdbtn,True,,False,1634795558812,False";;;;;
"2021-10-21T08:24:20Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",5851,AT,62.240.134.76,unknown,Rich Youth,Hayley Kiyoko,A Belle to Remember,spotify:track:4lwy7TthkTeLzuCTB5N2vD,,,,appload,fwdbtn,True,,False,1634804647885,False";;;;;
"2021-10-21T09:36:58Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",151364,AT,62.240.134.76,unknown,Follow Your Fire,Kodaline,Politics of Living,spotify:track:5ESJINHtOXLh3KSsazEfRf,,,,trackdone,unexpected-exit-while-paused,True,,False,1634806355076,False";;;;;
"2021-10-21T09:43:46Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1026,AT,62.240.134.76,unknown,Lightning,State Champs,Living Proof,spotify:track:2f23wbpcWh5jW6GFK3FPjN,,,,fwdbtn,fwdbtn,True,,False,1634809425030,False";;;;;
"2021-10-21T09:47:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",187686,AT,62.240.134.76,unknown,Left For Dead,ROAM,Great Heights & Nosedives,spotify:track:32kYHLBE2R2jzlQQQ9PZap,,,,fwdbtn,trackdone,True,,False,1634809427179,False";;;;;
"2021-10-21T09:47:22Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2452,AT,62.240.134.76,unknown,Lullaby,Simi,Animal Kingdom,spotify:track:3WlVOySEDebVX6Te5fCiXt,,,,fwdbtn,fwdbtn,True,,True,1634809631949,False";;;;;
"2021-10-21T09:54:35Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",167501,AT,62.240.134.76,unknown,Grey,Good Boy Daisy,Grey,spotify:track:64bQmTHJeDRR7okVCiQ5kb,,,,trackdone,trackdone,True,,False,1634809907790,False";;;;;
"2021-10-21T09:57:16Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",159432,AT,62.240.134.76,unknown,Spread Me All Over Illinois,Real Friends,Maybe This Place Is The Same And We're Just Changing,spotify:track:0SH7Ew7CmRXzY6WLVKyjzA,,,,trackdone,fwdbtn,True,,False,1634810075898,False";;;;;
"2021-10-21T18:04:38Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",551,AT,78.104.20.64,unknown,Red & Blue,ROAM,Smile Wide,spotify:track:1FMyjHP22g3YGRq5hIZQnH,,,,fwdbtn,fwdbtn,True,,True,1634838845499,False";;;;;
"2021-10-21T18:04:41Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",238626,AT,78.104.20.64,unknown,Broken Glass,Boston Manor,Be Nothing.,spotify:track:7uV0PfqNEe7poED92J2j2x,,,,trackdone,trackdone,True,,True,1634839227600,False";;;;;
"2021-10-21T20:13:51Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",52470,AT,62.240.134.111,unknown,Home,ROAM,Great Heights & Nosedives,spotify:track:7tTgMTkyhFEiNsv5NSBxAa,,,,appload,fwdbtn,True,,False,1634847036930,False";;;;;
"2021-10-21T22:12:27Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",16320,AT,84.115.237.183,unknown,27,Fall Out Boy,Folie à Deux,spotify:track:6RyP4ofBSZRQgs8G8y58Kc,,,,fwdbtn,endplay,True,,False,1634854330265,False";;;;;
"2021-10-22T07:35:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",4107,AT,62.240.134.200,unknown,Time-Bomb,All Time Low,Dirty Work,spotify:track:0ydyPs14G4gAp2L1fWIhpV,,,,fwdbtn,fwdbtn,True,,False,1634888130181,False";;;;;
