ts,username,platform,ms_played,conn_country,ip_addr_decrypted,user_agent_decrypted,master_metadata_track_name,master_metadata_album_artist_name,master_metadata_album_album_name,spotify_track_uri,episode_name,episode_show_name,spotify_episode_uri,reason_start,reason_end,shuffle,skipped,offline,offline_timestamp,incognito_mode;;;;
"2021-06-19T06:36:01Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",185419,AT,213.142.96.51,unknown,Gone,Knuckle Puck,Shapeshifter,spotify:track:2MyUIH6eOOfzgxAEw8qz5R,,,,trackdone,trackdone,True,,True,1624084095610,False";;;;
"2021-06-19T07:03:33Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",155543,AT,213.142.96.51,unknown,Forget Me Not,Boston Manor,Be Nothing.,spotify:track:5QyYrwKjkxDSOVFds4KXkj,,,,trackdone,logout,True,,True,1624084281603,False";;;;
"2021-06-19T08:22:50Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",146664,AT,213.142.96.193,unknown,First Love,Chapel,First Love,spotify:track:2rm9imCjRrvQkosRXBRXU6,,,,fwdbtn,trackdone,True,,False,1624090823789,False";;;;
"2021-06-19T08:26:33Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",220746,AT,213.142.96.193,unknown,Particles,Nothing But Thieves,Broken Machine (Deluxe),spotify:track:1W2TYUenzUdOOuATtQIWS2,,,,trackdone,endplay,True,,False,1624090969439,False";;;;
"2021-06-19T09:35:12Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",147059,AT,213.142.96.51,unknown,Trouble Is...,All Time Low,""Wake Up, Sunshine"",spotify:track:4nOi9YbtFt7e9I4bbI1FKd,,,,fwdbtn,trackdone,True,,True,1624095040455,False";;;;
"2021-06-19T09:40:27Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",181386,AT,213.142.96.193,unknown,Bullfrog,Stand Atlantic,Skinny Dipping,spotify:track:2txY2FuxXyRi7bxgAIAaek,,,,fwdbtn,trackdone,True,,True,1624095271183,False";;;;
"2021-06-19T17:37:23Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",205653,AT,213.142.96.51,unknown,I Just Don't Care That Much,Matt Maeson,Bank On The Funeral,spotify:track:3CMAfzKrxKC9reX2B6x6OF,,,,trackdone,trackdone,True,,True,1624124021581,False";;;;
"2021-06-19T18:14:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,77.80.27.252,unknown,I Hope This Comes Back To Haunt You,Neck Deep,Life's Not Out To Get You,spotify:track:16cC7n6IU1tNQnsABUDGvX,,,,fwdbtn,fwdbtn,True,,True,1624126454320,False";;;;
"2021-06-19T18:14:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,77.80.27.252,unknown,Look Out,Modern Baseball,Sports,spotify:track:601FxLgRB0x0PzXYnmy8vb,,,,fwdbtn,fwdbtn,True,,True,1624126454982,False";;;;
"2021-06-19T18:14:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,77.80.27.252,unknown,idontwannabeyouanymore,Billie Eilish,dont smile at me,spotify:track:41zXlQxzTi6cGAjpOXyLYH,,,,fwdbtn,fwdbtn,True,,False,1624126482765,False";;;;
"2021-06-20T08:26:55Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",46263,AT,213.142.96.246,unknown,Hardwired,Steph Barrak,Words to Break Your Heart,spotify:track:4tm0BlM8rwpkMDCxYe873h,,,,appload,trackdone,True,,False,1624177565170,False";;;;
"2021-06-20T13:03:55Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",147059,AT,213.142.96.246,unknown,Trouble Is...,All Time Low,""Wake Up, Sunshine"",spotify:track:4nOi9YbtFt7e9I4bbI1FKd,,,,trackdone,trackdone,True,,False,1624194087526,False";;;;
"2021-06-20T13:31:21Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",138415,AT,213.142.96.246,unknown,Self Control,Cavetown,Animal Kingdom,spotify:track:42iNQtnKOBSn3YQebjQApn,,,,fwdbtn,endplay,True,,False,1624195741770,False";;;;
"2021-06-20T13:35:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",168960,AT,213.142.96.246,unknown,Idea of Her,Cavetown,Man’s Best Friend,spotify:track:167NK7xPIRNKnSmUE9dBrQ,,,,playbtn,trackdone,True,,False,1624195962867,False";;;;
"2021-06-20T15:09:41Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.35,unknown,I Was Just a Kid,Nothing But Thieves,Broken Machine (Deluxe),spotify:track:3n131e7wExc4paKrq5Zyi1,,,,fwdbtn,fwdbtn,True,,True,1624201502437,False";;;;
"2021-06-20T15:16:01Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",149640,AT,213.142.96.35,unknown,Hurry up and Wait,State Champs,Around the World and Back (Deluxe),spotify:track:2pqeFnY1duf6oFMuywKnOc,,,,trackdone,trackdone,True,,True,1624201972594,False";;;;
"2021-06-20T15:17:52Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.35,unknown,Don't Wait (ft. Sam Carter),Neck Deep,The Peace And The Panic,spotify:track:2ClpbVJnjvYLpYqYhSnEkL,,,,fwdbtn,fwdbtn,True,,True,1624202267811,False";;;;
"2021-06-20T15:26:43Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1749,AT,213.142.96.35,unknown,Little,The Maine,Lovely Little Lonely,spotify:track:19HZgRqBPvsvNtd7XmQlLY,,,,fwdbtn,trackdone,True,,False,1624202800089,False";;;;
"2021-06-20T15:29:55Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",3925,AT,213.142.96.35,unknown,Yeah Yeah Utah,Marietta,Couples Therapy,spotify:track:3UMi07swtvnAQQ5tt61scm,,,,trackdone,fwdbtn,True,,False,1624202989057,False";;;;
"2021-06-20T21:09:00Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",546,AT,213.142.96.35,unknown,Bloody Nose,Tiny Moving Parts,breathe,spotify:track:5eyCGJPbszc4xak3db5UKL,,,,appload,endplay,True,,False,1624223334517,False";;;;
"2021-06-21T06:07:32Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,213.142.96.35,unknown,EASE,Troye Sivan,Blue Neighbourhood,spotify:track:7jQFIqN0GnpByBVXPpdPom,,,,fwdbtn,fwdbtn,True,,True,1624255506512,False";;;;
"2021-06-21T06:07:32Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",114,AT,213.142.96.35,unknown,Pawn Takes Rook,Have Mercy,A Place of Our Own,spotify:track:024tHDEMCUvZ7vF1f6gSgo,,,,fwdbtn,fwdbtn,True,,True,1624255301169,False";;;;
"2021-06-21T06:07:32Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",645,AT,213.142.96.35,unknown,Hiding,Modern Baseball,Holy Ghost,spotify:track:2n0DEzuYp0LhjozI5u9xGq,,,,fwdbtn,fwdbtn,True,,True,1624255505685,False";;;;
"2021-06-21T06:16:33Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",889,AT,213.142.96.35,unknown,Falling,Harry Styles,Fine Line,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,,,,fwdbtn,fwdbtn,True,,True,1624256188309,False";;;;
"2021-06-21T06:28:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",182439,AT,213.142.96.35,unknown,Out of My Head,The Wombats,Beautiful People Will Ruin Your Life,spotify:track:1mIfeqRZCPg4xPqCPaNM3N,,,,fwdbtn,trackdone,True,,True,1624256726733,False";;;;
"2021-06-21T06:45:26Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",191293,AT,213.142.96.35,unknown,Let's Dance to Joy Division,The Wombats,""Proudly Present... A Guide to Love, Loss & Desperation"",spotify:track:7v9Ne4758aGFfFc5avh89h,,,,fwdbtn,trackdone,True,,True,1624257455211,False";;;;
"2021-06-21T06:45:26Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.35,unknown,Postcard (feat. Gordi),Troye Sivan,Bloom,spotify:track:4CCe846xVRd9p31gc6dMza,,,,fwdbtn,fwdbtn,True,,True,1624257447222,False";;;;
"2021-06-21T12:57:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,213.142.96.205,unknown,Fences,Knuckle Puck,Split,spotify:track:2jLhww9unzlfRDJkpTSiIh,,,,fwdbtn,fwdbtn,True,,True,1624279716506,False";;;;
"2021-06-21T12:57:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",542,AT,213.142.96.205,unknown,Let's Talk About Your Hair,Have Mercy,The Earth Pushed Back,spotify:track:4KbGAETHmVqRb693Ue7F6N,,,,fwdbtn,fwdbtn,True,,True,1624279720313,False";;;;
"2021-06-21T12:57:59Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",166,AT,213.142.96.205,unknown,HELP,The Front Bottoms,Back on Top,spotify:track:4G7l8ksBL0Xq20SvJhRU2R,,,,fwdbtn,fwdbtn,True,,False,1624280277724,False";;;;
"2021-06-21T12:58:15Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",16084,AT,213.142.96.205,unknown,White Walls,The Maine,Forever Halloween (Deluxe Version),spotify:track:5HYSV7cB6wblqgW0vGZpCG,,,,fwdbtn,endplay,True,,False,1624280278175,False";;;;
"2021-06-21T13:40:56Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",198773,AT,213.142.96.161,unknown,I Want To Break Free - Remastered 2011,Queen,The Works,spotify:track:1MsBRSbt5dqJSw3RxXtvCM,,,,fwdbtn,trackdone,True,,True,1624280750026,False";;;;
"2021-06-21T13:40:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,213.142.96.161,unknown,London Thunder,Foals,What Went Down,spotify:track:0aTsSP2JiY53i0uZM24Zwp,,,,fwdbtn,fwdbtn,True,,True,1624280964052,False";;;;
"2021-06-21T13:40:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.161,unknown,See You Next Tuesday,Chase Petra,Liminal,spotify:track:24iLRRrUVxLCq5rKqGqM40,,,,fwdbtn,fwdbtn,True,,True,1624280962157,False";;;;
"2021-06-21T13:40:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",99662,AT,213.142.96.161,unknown,Die For The Hype,YUNGBLUD,21st Century Liability,spotify:track:0mN7aCKIsZcoPiUrh2OPsF,,,,fwdbtn,fwdbtn,True,,True,1624280970110,False";;;;
"2021-06-21T15:40:41Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,77.80.26.175,unknown,I Couldn't Wait To Leave 6 Months Ago,Neck Deep,Rain In July,spotify:track:4EBfjODcPLX1y2lRfYlQoV,,,,fwdbtn,fwdbtn,True,,True,1624289807336,False";;;;
"2021-06-21T18:33:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",207390,AT,213.142.96.205,unknown,Bienvenue Dans La Secte,La Secte Phonétik,La Réunion Des Text Addicts,spotify:track:4JTxVVAc2zMWJ3tUqxxqIV,,,,appload,trackdone,True,,False,1624299348722,False";;;;
"2021-06-21T18:33:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",240720,AT,213.142.96.205,unknown,love at first sight,The Front Bottoms,In Sickness & In Flames,spotify:track:6mpDfAfBFVnCZnmVVfWluK,,,,fwdbtn,trackdone,True,,True,1624299565477,False";;;;
"2021-06-21T18:33:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",45726,AT,213.142.96.205,unknown,Better In Than Out,ROAM,Smile Wide,spotify:track:165FujADdjFR2tiKlADF6u,,,,trackdone,fwdbtn,True,,True,1624300169034,False";;;;
"2021-06-21T18:49:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,213.142.96.205,unknown,Connecticut,Steph Barrak,Words to Break Your Heart,spotify:track:1YkBe1HJhE5KewMEaTyIfU,,,,fwdbtn,fwdbtn,True,,True,1624300991468,False";;;;
"2021-06-21T18:49:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",225440,AT,213.142.96.205,unknown,Vacation Town,The Front Bottoms,Going Grey,spotify:track:7kTIsaswz1ord7QA9HDE4U,,,,fwdbtn,trackdone,True,,True,1624300993397,False";;;;
"2021-06-21T18:49:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",3695,AT,213.142.96.205,unknown,Teenagers,My Chemical Romance,The Black Parade,spotify:track:7j31rVgGX9Q2blT92VBEA0,,,,trackdone,fwdbtn,True,,True,1624300984367,False";;;;
"2021-06-22T06:22:37Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",556,AT,213.142.96.245,unknown,Don't Come Home,Emma Blackery,Magnetised,spotify:track:3XWHlpXFnfZ0LCdl6CXxkt,,,,fwdbtn,fwdbtn,True,,False,1624342955865,False";;;;
"2021-06-22T06:22:39Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2208,AT,213.142.96.245,unknown,Bae,The Front Bottoms,Going Grey,spotify:track:1WQFJRfWvVNs8T7jl4QxW7,,,,fwdbtn,fwdbtn,True,,False,1624342956738,False";;;;
"2021-06-22T06:22:41Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",680,AT,213.142.96.245,unknown,Scatterbrained,ROAM,Great Heights & Nosedives,spotify:track:1KVVCJSLH9fZjeY19KqBEy,,,,fwdbtn,fwdbtn,True,,False,1624342959676,False";;;;
"2021-06-22T06:22:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",722,AT,213.142.96.245,unknown,Charlie Black,Modern Baseball,You're Gonna Miss It All,spotify:track:5R5E9cKSBMp3zHaUJti7il,,,,fwdbtn,fwdbtn,True,,False,1624342962808,False";;;;
"2021-06-22T06:38:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1777,AT,213.142.96.245,unknown,The Coast Is Where Home Is,AS IT IS,okay.,spotify:track:7GnlMmBZ9cgTdnWuoK1DXk,,,,fwdbtn,fwdbtn,True,,False,1624343838376,False";;;;
"2021-06-22T06:38:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",543,AT,213.142.96.245,unknown,Nina,Ed Sheeran,x,spotify:track:38BwY54pozaTmM3UhRLWQm,,,,fwdbtn,fwdbtn,True,,False,1624343671925,False";;;;
"2021-06-22T06:38:36Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",897,AT,213.142.96.245,unknown,The Boredom Is the Reason I Started Swimming. It's Also the Reason I Started Sinking,The Front Bottoms,The Front Bottoms,spotify:track:1JoRleUvBKYn9e2ilnyzFP,,,,fwdbtn,fwdbtn,True,,False,1624343841880,False";;;;
"2021-06-22T12:51:20Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",0,AT,213.142.96.245,unknown,Trade Mistakes,Panic! At The Disco,Vices & Virtues,spotify:track:62lc21zAcKWs11pbSOabO9,,,,backbtn,backbtn,True,,True,1624365943895,False";;;;
"2021-06-22T13:25:43Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",215185,AT,213.142.96.142,unknown,Loner,YUNGBLUD,Loner,spotify:track:5QMmZqzh93EY6gJG4PmzHA,,,,fwdbtn,trackdone,True,,True,1624367708439,False";;;;
"2021-06-22T13:38:46Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",800,AT,213.142.96.142,unknown,Stay Awake (Dreams Only Last For A Night),All Time Low,""So Wrong, It's Right"",spotify:track:1Nhb2W4BXDTdSbNBw0BxVd,,,,fwdbtn,fwdbtn,True,,False,1624369125068,False";;;;
"2021-06-22T13:42:20Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",212645,AT,213.142.96.142,unknown,Ether,Simple Creatures,Strange Love,spotify:track:2epHnV9D5sMPVgUElBsA1Z,,,,fwdbtn,trackdone,True,,False,1624369126823,False";;;;
"2021-06-22T14:04:20Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",229075,AT,213.142.96.245,unknown,Note To Self,Modern Baseball,Holy Ghost,spotify:track:7kAqqmKqR5E2JxgNUtMZgO,,,,trackdone,trackdone,True,,True,1624370429713,False";;;;
"2021-06-22T14:15:21Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",228386,AT,213.142.96.245,unknown,Cliffy,Matt Maeson,The Hearse,spotify:track:5ULG2PLrYFHu2yan0Qutqe,,,,fwdbtn,trackdone,True,,True,1624371092070,False";;;;
"2021-06-22T15:02:20Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2602,AT,213.142.96.142,unknown,20/20,Knuckle Puck,20/20,spotify:track:3VZZgqgrmQrWXeDKTL8Jgw,,,,fwdbtn,fwdbtn,True,,False,1624374136532,False";;;;
"2021-06-22T15:07:44Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",226840,AT,213.142.96.142,unknown,I Lied,Electric Century,For the Night to Control,spotify:track:545ywpRjBzKhMjYv1Z6HIr,,,,fwdbtn,trackdone,True,,False,1624374236853,False";;;;
"2021-06-22T15:21:48Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",164103,AT,213.142.96.142,unknown,Finally,McCafferty,Finally,spotify:track:0KNmP1ejiC70RKxpUoxeGw,,,,fwdbtn,endplay,True,,False,1624375142178,False";;;;
"2021-06-22T19:50:57Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",238573,AT,213.142.96.142,unknown,Follow Your Fire,Kodaline,Politics of Living,spotify:track:5ESJINHtOXLh3KSsazEfRf,,,,playbtn,trackdone,True,,False,1624391218862,False";;;;
2021-06-22T20:58:27Z,resi_maresi,Windows 10 (10.0.19042; x64),31381,AT,213.142.96.142,unknown,I Hope You Don't Mind If I Come Here to Cry,In Love With a Ghost,Healing,spotify:track:5gNx7WNPQG7gEMfRAgDki5,,,,trackdone,logout,True,,False,1623784894145,False;;;
"2021-06-22T22:37:11Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",218706,AT,213.142.96.245,unknown,Burn In The Afterthought,Stand Atlantic,Skinny Dipping,spotify:track:5Gcr5glMKLrogFykiXfhmV,,,,trackdone,logout,True,,False,1624391667742,False";;;;
"2021-06-23T06:23:24Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",272902,AT,213.142.96.245,unknown,Lemon Boy,Cavetown,Lemon Boy,spotify:track:3Yvk0ZLxMlt6ioasvdN6vB,,,,clickrow,trackdone,True,,True,1624428550856,False";;;;
"2021-06-23T06:31:50Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.245,unknown,One Shot,Can't Swim,Fail You Again,spotify:track:52nM9q53ZxEN4McwFkZnpT,,,,fwdbtn,fwdbtn,True,,True,1624429905622,False";;;;
"2021-06-23T07:27:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",164381,AT,213.142.96.131,unknown,RIP,Roseburg,Righteous Punk,spotify:track:3b5Vk5ECdzkyqZvLgAiKhs,,,,playbtn,trackdone,True,,False,1624433084527,False";;;;
"2021-06-23T10:34:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",4550,AT,213.142.96.131,unknown,I Spend Too Much Time In My Room,The Band CAMINO,I Spend Too Much Time In My Room,spotify:track:5yGZ0DhhktOyE2sPPSX2Q8,,,,appload,endplay,True,,False,1624444460934,False";;;;
"2021-06-23T11:56:31Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",224118,AT,213.142.96.245,unknown,World,Citizen,As You Please,spotify:track:3VBSodMggABNSv6txdGsrN,,,,backbtn,trackdone,True,,False,1624449099553,False";;;;
"2021-06-23T12:34:53Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",23,AT,213.142.96.131,unknown,Pretense,Knuckle Puck,Copacetic,spotify:track:4ycBEc4S3zcAap4NJd3UMR,,,,fwdbtn,fwdbtn,True,,True,1624451452346,False";;;;
"2021-06-23T18:43:12Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2256,AT,213.142.96.131,unknown,Baby It's You - 2018,JoJo,JoJo,spotify:track:5TV96lkS2NF6kzILjORzLs,,,,clickrow,fwdbtn,True,,False,1624473788843,False";;;;
"2021-06-23T18:44:56Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",32661,AT,213.142.96.131,unknown,Baby It's You,Promises,Promises,spotify:track:6aSB6i7gxdmPwa2SfpaTpK,,,,clickrow,endplay,True,,False,1624473802857,False";;;;
"2021-06-24T06:17:55Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",10604,AT,213.142.96.245,unknown,As the World Caves In,Matt Maltese,As the World Caves In,spotify:track:4JE6agBLHGA5TaF6FlqfBD,,,,clickrow,logout,True,,False,1624473895966,False";;;;
"2021-06-24T07:42:13Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",822,AT,213.142.96.245,unknown,Don't Give up on Us,The Maine,Pioneer,spotify:track:0vzpuV3evDoJ7xwMoQOwtl,,,,fwdbtn,fwdbtn,True,,False,1624520531792,False";;;;
"2021-06-24T07:43:26Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",70027,AT,213.142.96.245,unknown,We Look Like Lightning,The Wonder Years,Sister Cities,spotify:track:2obGrf58Y9pqozBRli8lSz,,,,backbtn,fwdbtn,True,,False,1624520535737,False";;;;
"2021-06-24T07:43:29Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",690,AT,213.142.96.245,unknown,camouflage,The Front Bottoms,In Sickness & In Flames,spotify:track:4KgRsdomHDjbVhW8uZMOHj,,,,fwdbtn,fwdbtn,True,,False,1624520607701,False";;;;
"2021-06-24T07:43:34Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1027,AT,213.142.96.245,unknown,Common Cold,Tiny Moving Parts,Celebrate,spotify:track:2DsELkXyf4eehUIeT4hID1,,,,fwdbtn,fwdbtn,True,,False,1624520612131,False";;;;
"2021-06-24T07:57:13Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",211866,AT,78.104.20.161,unknown,Technicolor,SAINTE,""smile, and wave"",spotify:track:5q7nGLknFUV0dR4z6qvU8J,,,,playbtn,trackdone,True,,True,1624521161894,False";;;;
"2021-06-24T10:12:18Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",132048,AT,213.142.96.245,unknown,MONTERO (Call Me By Your Name),Lil Nas X,MONTERO (Call Me By Your Name),spotify:track:67BtfxlNbhBmCDR2L2l8qd,,,,appload,trackdone,True,,False,1624529233443,False";;;;
"2021-06-24T11:40:00Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",180536,AT,213.142.96.137,unknown,I Am Not a Real Doctor,Posture & the Grizzly,I Am Satan,spotify:track:5iXkm0ks7qPrf88cub4wZs,,,,fwdbtn,trackdone,True,,False,1624534584208,False";;;;
"2021-06-24T12:44:07Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",119351,AT,213.142.96.137,unknown,The English Summer,The Wombats,Glitterbug,spotify:track:0gHuPY8J5CKx4AOMiJLVWs,,,,appload,trackdone,True,,True,1624537557870,False";;;;
"2021-06-24T12:44:07Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",558,AT,213.142.96.137,unknown,Go Down in History,Four Year Strong,Four Year Strong,spotify:track:2axAqRd2SSKmbA6fTuoRzM,,,,fwdbtn,fwdbtn,True,,True,1624538267299,False";;;;
"2021-06-24T13:49:35Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",111436,AT,213.142.96.245,unknown,You Left Me,The Maine,Can't Stop Won't Stop,spotify:track:166qDLplcWpjHnjHVNxYJr,,,,fwdbtn,fwdbtn,True,,True,1624541515723,False";;;;
"2021-06-24T13:49:35Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",746,AT,213.142.96.245,unknown,Give Me a Try,The Wombats,Glitterbug,spotify:track:7ayoL7WrBQP3ccJqELQXFK,,,,fwdbtn,fwdbtn,True,,True,1624541892364,False";;;;
"2021-06-24T13:50:19Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",2376,AT,213.142.96.245,unknown,montgomery forever,The Front Bottoms,In Sickness & In Flames,spotify:track:4BkfM7H1lPM1gzi05FXmIP,,,,fwdbtn,fwdbtn,True,,False,1624542616218,False";;;;
"2021-06-24T13:50:38Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",1471,AT,213.142.96.245,unknown,Silk & Satin,Stand Atlantic,Pink Elephant,spotify:track:3XUjpEhx482s7lX9kjeVkc,,,,fwdbtn,fwdbtn,True,,False,1624542636508,False";;;;
"2021-06-24T13:50:51Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",534,AT,213.142.96.245,unknown,Love's Will Tear Us Apart,Microwave,Death is a Warm Blanket,spotify:track:7fNcOYsBtZ57zQywIGFQqN,,,,fwdbtn,fwdbtn,True,,True,1624542644930,False";;;;
"2021-06-24T13:57:51Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",70036,AT,213.142.96.245,unknown,Burn In The Afterthought,Stand Atlantic,Skinny Dipping,spotify:track:5Gcr5glMKLrogFykiXfhmV,,,,backbtn,fwdbtn,True,,False,1624543000761,False";;;;
"2021-06-24T13:57:52Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",438,AT,213.142.96.245,unknown,This Is The End,The Maine,Can't Stop Won't Stop,spotify:track:3FLIWDxgfLDHNuWwEaKYbh,,,,fwdbtn,fwdbtn,True,,False,1624543071070,False";;;;
"2021-06-24T13:59:55Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",124000,AT,213.142.96.245,unknown,Miss The Days,Chapel,Room Service,spotify:track:4RK4PM6yH184gaKXwnMiDY,,,,fwdbtn,trackdone,True,,False,1624543071533,False";;;;
"2021-06-24T20:20:54Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",142040,AT,213.142.96.245,unknown,Pillow Talk,Chapel,Pillow Talk,spotify:track:1QGbw1ErFpnk8BDS01xf83,,,,trackdone,trackdone,True,,True,1624565910401,False";;;;
"2021-06-25T06:36:46Z,resi_maresi,""Android OS 10 API 29 (HUAWEI, JNY-LX1)"",50387,AT,213.142.96.238,unknown,Follow Your Fire,Kodaline,Politics of Living,spotify:track:5ESJINHtOXLh3KSsazEfRf,,,,trackdone,endplay,True,,True,1624602937574,False";;;;
