endTime,artistName,trackName,msPlayed
2022-12-12 09:27,ROAM,Piranha,175344
2022-12-12 09:27,alt-J,Something Good,3269
2022-12-12 09:28,Who's Molly?,Until I Found You,52018
2022-12-12 09:29,Football Club,This Isn't Who I Am,82063
2022-12-12 09:32,Who's Molly?,Until I Found You,174810
2022-12-12 09:32,Emma Blackery,Take Me Out,23
2022-12-12 09:32,Boston Manor,Salt Water,2511
2022-12-12 09:32,Ed Sheeran,Shirtsleeves,23
2022-12-12 09:32,State Champs,Half Empty,13797
2022-12-12 09:32,Kodaline,Big Bad World,23
2022-12-12 09:32,My Chemical Romance,Cancer,1156
2022-12-12 09:32,Cistem Failure,I Wander,23
2022-12-12 09:32,Chase Petra,Sexy Song,1231
2022-12-12 09:32,Football Club,This Isn't Who I Am,1666
2022-12-12 09:36,State Champs,Everybody but You,227393
2022-12-12 09:37,Have Mercy,American Bliss,18294
2022-12-12 09:37,All Time Low,"Hello, Brooklyn",2475
2022-12-12 09:40,Matt Maeson,Bank On The Funeral,209213
2022-12-12 09:44,Neck Deep,December,14562
2022-12-12 09:44,Matt Maeson,Dancing After Death,237280
2022-12-12 09:45,All Time Low,"Dear Maria, Count Me In (Connect Sets Acoustic)",11167
2022-12-12 09:46,Neck Deep,December,94301
2022-12-12 09:48,Harry Styles,Fine Line,897
2022-12-12 14:07,Harry Styles,Fine Line,877
2022-12-12 14:12,Crown The Empire,Johnny's Revenge,255093
2022-12-12 14:19,Nothing But Thieves,I Was Just a Kid,270546
2022-12-12 14:29,YUNGBLUD,hope for the underrated youth,1954
2022-12-12 14:29,The Maine,Forevermore,760
2022-12-12 14:29,Kodaline,Don't Come Around,25203
2022-12-12 14:33,Queen,I Want To Break Free - Remastered 2011,198773
2022-12-12 14:35,Frank Iero,Neverenders,117920
2022-12-12 14:39,Stand Atlantic,Toothpick,8510
2022-12-12 14:39,Real Friends,Scared To Be Alone,5083
2022-12-12 14:39,The Wonder Years,Teenage Parents,218558
2022-12-12 14:51,Queen,Love Of My Life - Remastered 2011,69786
2022-12-12 23:30,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold",Perseus & the Crazy Things that Emerge When You Behead a Gorgon,1653551
2022-12-12 23:44,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold",Perseus & the Crazy Things that Emerge When You Behead a Gorgon,440
2022-12-13 07:23,All Time Low,Somewhere In Neverland (Acoustic),3669
2022-12-13 07:26,Tessa Violet,YES MOM,162360
2022-12-13 07:30,The Wonder Years,Hoodie Weather,241882
2022-12-13 07:33,Ed Sheeran,So,5135
2022-12-13 07:33,The Wombats,Out of My Head,182439
2022-12-13 07:33,The Eskies,When the Storm Came,2352
2022-12-13 07:37,The Front Bottoms,Ginger,194320
2022-12-13 07:38,Nothing But Thieves,Soda,104795
2022-12-13 07:41,Tiny Moving Parts,Light Bulb,177418
2022-12-13 07:45,Annie Blackman,Glitch,194186
2022-12-13 08:07,Matt Maeson,My Hand/Lawless Dream,339222
2022-12-13 14:15,Chapel,Friends,121047
2022-12-13 17:20,carolesdaughter,Violent,23
2022-12-13 17:20,Chapel,Friends,45908
2022-12-13 17:20,Neck Deep,Wish You Were Here,1300
2022-12-13 17:20,AS IT IS,"You, The Room & The Devil On Your Shoulder",1470
2022-12-13 17:20,The Homeless Gospel Choir,1983,725
2022-12-13 17:20,All Time Low,Somewhere in Neverland,867
2022-12-13 17:20,Tigers Jaw,Frame You,742
2022-12-13 17:20,Emma Blackery,Agenda,8572
2022-12-13 17:23,The Maine,Do You Remember? (The Other Half of 23),181951
2022-12-13 17:25,Real Friends,Everything I Never Want To Be,145148
2022-12-13 17:28,Real Friends,A Little Too Nice,161378
2022-12-13 17:30,Fall Out Boy,Disloyal Order Of Water Buffaloes,11895
2022-12-13 17:30,Frank Iero,No Fun Club,93959
2022-12-13 17:35,Vexaic,Falling,73279
2022-12-14 09:12,JELEEL!,DIVE IN! - SPED UP!,28937
2022-12-14 09:13,Kanye West,Black Skinhead,860
2022-12-14 09:16,Purple Tulips,Let Her Go,189526
2022-12-14 09:17,Teddy Knight,Stay With Me - Acoustic Guitar,67276
2022-12-14 09:17,Nicki Minaj,Barbie Tingz,1871
2022-12-14 09:17,Nicki Minaj,Chun-Li,4105
2022-12-14 09:17,Azealia Banks,Fuck Him All Night,18438
2022-12-14 09:18,Pusha T,What Would Meek Do?,1054
2022-12-14 09:18,Bruno Mars,When I Was Your Man,13832
2022-12-14 09:25,Harley Poe,Stick It in the Man,410401
2022-12-14 09:26,MDWS,Circles,86119
2022-12-14 09:29,Wallows,Are You Bored Yet? (feat. Clairo),178000
2022-12-14 09:32,WILLOW,t r a n s p a r e n t s o u l feat. Travis Barker,168398
2022-12-14 09:36,Hozier,Take Me To Church,241688
2022-12-14 09:38,Little Simz,Venom,154749
2022-12-14 09:41,Penelope Scott,Cigarette Ahegao,183992
2022-12-14 09:46,Crawlers,Come Over (Again),254418
2022-12-14 09:49,Egg,putting a spin on pumped up kicks,172383
2022-12-14 09:51,The Front Bottoms,Be Nice To Me,167306
2022-12-14 09:53,My Chemical Romance,Blood - End Credits,81653
2022-12-14 09:55,MARINA,Bubblegum Bitch,154666
2022-12-14 09:58,Denzel Curry,Dynasties and Dystopia (from the series Arcane League of Legends),178080
2022-12-14 10:01,Ashnikko,Daisy,146523
2022-12-14 10:05,MARINA,Teen Idle,254400
2022-12-14 10:09,Brye,LEMONS (with Cavetown),232844
2022-12-14 10:10,Bo Burnham,Look Who’s Inside Again,83421
2022-12-14 10:13,Imagine Dragons,Enemy (with JID) - from the series Arcane League of Legends,173381
2022-12-14 10:17,sophiemarie.b,hey little girl (live),212095
2022-12-14 10:18,Human Petting Zoo,Anxiety Song,81528
2022-12-14 10:21,Set It Off,Wolf in Sheep's Clothing,187880
2022-12-14 10:25,Mother Mother,Body,213573
2022-12-14 10:28,Cavetown,Empty Bed,205939
2022-12-14 10:32,Fall Out Boy,I Don't Care,214493
2022-12-14 10:36,Cavetown,Sweet Tooth,246250
2022-12-14 10:40,Pierce The Veil,King For A Day,236293
2022-12-14 10:43,lovelytheband,broken,204878
2022-12-14 10:45,Wrabel,The Village,111240
2022-12-14 13:27,ROAM,Head Rush,1108
2022-12-14 13:27,The Wombats,"Dr. Suzanne Mattox, PhD",23
2022-12-14 13:27,Neck Deep,Fall,1436
2022-12-14 13:27,Syd Matters,To All of You,1002
2022-12-14 13:27,The Wombats,Lost in the Post,2270
2022-12-14 13:31,Syd Matters,Obstacles,23814
2022-12-14 13:31,Real Friends,Spread Me All Over Illinois,23
2022-12-14 13:31,Kesha,Learn To Let Go,2538
2022-12-14 13:31,Hayley Kiyoko,Feelings,650
2022-12-14 13:31,BL,Garden in the Backyard,228253
2022-12-14 13:31,The Wombats,Give Me a Try,1500
2022-12-14 13:34,Beach Bunny,Good Girls (Don’t Get Used),126548
2022-12-14 13:34,girl in red,Serotonin,23
2022-12-14 13:36,carolesdaughter,My Mother Wants Me Dead,105351
2022-12-14 13:37,Human Petting Zoo,Anxiety Song,81528
2022-12-14 13:40,Young Rising Sons,SAD (Clap Your Hands),152202
2022-12-14 13:42,Alan Fiore,Locked Up,140783
2022-12-14 13:42,The Wonder Years,The Bluest Things on Earth,7088
2022-12-14 13:45,Em Beihold,Numb Little Bug,169237
2022-12-14 13:48,Paramore,Hard Times,182693
2022-12-14 13:49,carolesdaughter,My Mother Wants Me Dead,563
2022-12-14 13:49,Alan Fiore,Locked Up,875
2022-12-14 13:49,The Wonder Years,Chaser,2759
2022-12-14 13:49,we are the dirt,Counting the Days,2121
2022-12-14 13:49,Roar,I Can't Handle Change,46829
2022-12-14 13:49,Young Rising Sons,SAD (Clap Your Hands),934
2022-12-14 13:49,Ratwyfe,Impostor Syndrome,23
2022-12-14 13:49,Em Beihold,Numb Little Bug,770
2022-12-14 13:49,The Wonder Years,The Bluest Things on Earth,23
2022-12-14 13:49,Human Petting Zoo,Anxiety Song,933
2022-12-14 13:49,Troye Sivan,Animal,746
2022-12-14 13:49,Local News Legend,No Rehab!,639
2022-12-14 13:53,Brye,LEMONS (with Cavetown),213282
2022-12-14 16:21,Brye,LEMONS (with Cavetown),19563
2022-12-14 16:23,Bo Burnham,Look Who’s Inside Again,83421
2022-12-14 16:28,Bo Burnham,That Funny Feeling,301110
2022-12-14 16:31,Bo Burnham,All Eyes On Me (Song Only),212860
2022-12-14 16:33,The Eskies,Down By the River,70579
2022-12-14 16:33,New Found Glory,On My Own,756
2022-12-14 16:33,Aaron West and The Roaring Twenties,St. Joe Keeps Us Safe,559
2022-12-14 16:33,State Champs,Just Sound,23
2022-12-14 16:52,Sidney Gish,What Do You Want from Me Tonight?,13554
2022-12-14 20:33,Sidney Gish,What Do You Want from Me Tonight?,120575
2022-12-14 20:43,My Chemical Romance,The Foundations of Decay,360760
2022-12-14 21:08,Citizen,Ring of Chain,335043
2022-12-14 21:09,Bo Burnham,Look Who’s Inside Again,83421
2022-12-14 21:26,Bo Burnham,That Funny Feeling,196744
2022-12-15 08:09,Bo Burnham,That Funny Feeling,302727
2022-12-15 08:12,Cavetown,Self Control,232678
2022-12-15 08:15,The Maine,Blood Red (Acoustic),170100
2022-12-15 08:18,AS IT IS,Curtains Close,185480
2022-12-15 08:22,Ed Sheeran,Family (feat. P Money),9450
2022-12-15 08:22,Remember Sports,Nowhere to Be,3228
2022-12-15 08:22,Brick + Mortar,No I Won't Go,188053
2022-12-15 08:22,Broadside,Foolish Believer,3512
2022-12-15 08:24,Stand Atlantic,pity party (feat. Royal & the Serpent),161561
2022-12-15 08:25,Bright Eyes,Another Travelin' Song,947
2022-12-15 08:25,Ed Sheeran,Don't,755
2022-12-15 08:25,All Time Low,Drugs & Candy,25998
2022-12-15 08:25,The Front Bottoms,The Boredom Is The Reason I Started Swimming. It's Also The Reason I Started Sinking,23
2022-12-15 08:25,Citizen,How Does It Feel?,941
2022-12-15 08:29,Ed Sheeran,Don't,2786
2022-12-15 08:29,The Front Bottoms,The Boredom Is The Reason I Started Swimming. It's Also The Reason I Started Sinking,258800
2022-12-15 08:32,All Time Low,Melancholy Kaleidoscope,174895
2022-12-15 08:35,Citizen,Roam The Room,179638
2022-12-15 08:36,Billie Eilish,COPYCAT,1033
2022-12-15 08:36,The Maine,How Do You Feel?,23
2022-12-15 08:36,PVRIS,Winter,44914
2022-12-15 08:36,Harry Styles,Cherry,568
2022-12-15 08:36,Nothing But Thieves,Six Billion,854
2022-12-15 08:36,Hayley Kiyoko,Demons,752
2022-12-15 08:36,Emma Blackery,Burn the Witch,727
2022-12-15 08:39,Tiny Moving Parts,Good Enough,192720
2022-12-15 08:40,Troye Sivan,BITE,11537
2022-12-15 08:45,Microwave,Stovall,223422
2022-12-15 08:49,The Front Bottoms,Grand Finale,199773
2022-12-15 08:51,Modern Baseball,...And Beyond,958
2022-12-15 08:51,Boston Manor,Salt Water,75301
2022-12-15 08:51,Cistem Failure,Riots Not Diets,12204
2022-12-15 08:53,Frankie Cosmos,Young,122298
2022-12-15 08:55,MGMT,Little Dark Age,114583
2022-12-15 11:13,The Eskies,After the Sherry Went Round,308
2022-12-15 11:13,MGMT,Little Dark Age,1790
2022-12-15 11:13,Ed Sheeran,Sofa,23
2022-12-15 11:13,Real Friends,Dead,23
2022-12-15 11:28,The Front Bottoms,Hooped Earings,280773
2022-12-15 11:39,The Front Bottoms,Today Is Not Real,178117
2022-12-15 11:43,Fall Out Boy,The Kids Aren't Alright,260920
2022-12-15 11:46,All Time Low,Break Out! Break Out!,183573
2022-12-15 11:48,Chase Petra,Prologue,118314
2022-12-15 12:07,Troye Sivan,HEAVEN,224149
2022-12-15 15:58,Airways,Starting to Spin,1003
2022-12-15 15:58,The Maine,I Must Be Dreaming,391
2022-12-15 15:58,Bright Eyes,Poison Oak,23
2022-12-15 15:58,"Now, Now",Thread,2645
2022-12-15 16:03,Cavetown,Lemon Boy,272902
2022-12-15 16:05,Lord Huron,The Night We Met,104488
2022-12-15 16:08,Sundressed,So Poetic,187795
2022-12-15 16:13,My Chemical Romance,Famous Last Words,299226
2022-12-15 16:14,Olivia Rodrigo,drivers license,11438
2022-12-15 16:17,Mat Kerekes,Diamonds,208066
2022-12-15 16:30,Frances Forever,space girl,178631
2022-12-15 21:42,Frances Forever,space girl,53884
2022-12-15 21:46,COIN,Talk Too Much,187133
2022-12-15 21:50,Faouzia,Tears of Gold,176117
2022-12-15 21:53,Never Shout Never,Hey! We OK,183213
2022-12-15 21:56,COIN,Crash My Car,188306
2022-12-15 22:02,Fly By Midnight,Love Me Like a Friend,202266
2022-12-15 22:04,Super Whatevr,better.,161440
2022-12-15 22:04,Mitski,Washing Machine Heart,8110
2022-12-15 22:04,Anthony Ramos,Mind Over Matter,2982
2022-12-15 22:18,Tom Rosenthal,Away with the Fairies,7708
2022-12-17 15:53,Fall Out Boy,Jet Pack Blues,179266
2022-12-17 15:58,The Maine,Numb Without You,212857
2022-12-17 16:01,Modern Baseball,Two Good Things,168885
2022-12-17 16:01,The Greatest Bits,Die Anywhere Else,821
2022-12-17 16:01,Real Friends,Door Without A Key,742
2022-12-17 16:01,Emma Blackery,What I Felt With You,6059
2022-12-17 16:01,Neck Deep,Pushing Daisies,1103
2022-12-17 16:01,Son Lux,Plans We Made,2275
2022-12-17 16:04,Stand Atlantic,pity party (feat. Royal & the Serpent),206391
2022-12-17 16:07,Boston Manor,Square One,177777
2022-12-17 16:18,Billie Eilish,Happier Than Ever,632902
2022-12-17 16:18,Stand Atlantic,pity party (feat. Royal & the Serpent),1287
2022-12-17 16:18,Brye,LEMONS (with Cavetown),3076
2022-12-17 16:22,State Champs,Everybody but You,227393
2022-12-17 16:25,Crown The Empire,Johnny's Revenge,195239
2022-12-17 20:56,Crown The Empire,Johnny's Revenge,58287
2022-12-17 20:57,New Found Glory,The Worst Person,23
2022-12-17 20:57,Billie Eilish,COPYCAT,23
2022-12-17 20:57,The Wombats,Headspace,936
2022-12-17 20:57,Tiny Moving Parts,Wishbone,608
2022-12-17 20:57,The Wonder Years,Hoodie Weather,23
2022-12-17 20:57,Foals,Milk & Black Spiders,23
2022-12-17 20:57,Jack Stauber,Buttercup,1860
2022-12-17 20:57,My Chemical Romance,The Kids from Yesterday,1254
2022-12-17 20:57,AS IT IS,The Handwritten Letter,450
2022-12-17 21:05,Harry Styles,Carolina,1935
2022-12-17 21:05,Microwave,Work It Out,192180
2022-12-17 21:09,The Front Bottoms,camouflage,261893
2022-12-17 21:17,Crown The Empire,Johnny's Revenge,255093
2022-12-17 21:32,ANSON,Hot Girl Bummer,205631
2022-12-17 23:31,ANSON,Hot Girl Bummer,1841
2022-12-17 23:32,Crooked Teeth,Crawl,2082
2022-12-17 23:33,Frankie Cosmos,Sappho,112879
2022-12-17 23:44,All Time Low,Backseat Serenade,151630
2022-12-17 23:47,Stand Atlantic,Wavelength,178151
2022-12-17 23:51,Hayley Kiyoko,One Bad Night,235466
2022-12-17 23:54,YUNGBLUD,cotton candy,167365
2022-12-17 23:56,Citizen,Figure You Out,154845
2022-12-18 00:00,The Regrettes,Pumpkin,207774
2022-12-18 00:01,The Maine,Sad Songs,23
2022-12-18 00:01,Joyce Manor,Falling in Love Again,23
2022-12-18 00:01,Knuckle Puck,Everything Must Go,8600
2022-12-18 00:03,The Front Bottoms,Looking Like You Just Woke Up,122186
2022-12-18 00:08,Nothing But Thieves,Tempt You (Evocatio),14166
2022-12-18 00:13,My Chemical Romance,DESTROYA,23
2022-12-18 00:13,Crawlers,Come Over (Again),254418
2022-12-18 00:13,The Wonder Years,When the Blue Finally Came,6008
2022-12-18 00:16,Chapel,Mushy Gushy,217488
2022-12-18 00:18,Bantams,Terrible Times,108422
2022-12-18 00:29,Billie Eilish,Happier Than Ever,310071
2022-12-18 14:55,YUNGBLUD,parents,171880
2022-12-18 14:58,ROAM,Cabin Fever,190866
2022-12-18 15:00,Stand Atlantic,molotov [OK],136156
2022-12-18 15:03,Panic! At The Disco,"The Good, the Bad and the Dirty",3648
2022-12-18 15:03,State Champs,Tooth and Nail,177311
2022-12-18 15:03,Broadside,"I Love You, I Love You. It's Disgusting",4821
2022-12-18 15:03,A Great Big World,Everyone Is Gay,4056
2022-12-18 15:04,Ed Sheeran,Drunk,4511
2022-12-18 15:04,All Time Low,"Summer Daze (Seasons, Pt. 2)",5648
2022-12-18 15:04,The Wombats,Kill the Director,3558
2022-12-18 15:06,New Found Glory,Something I Call Personality,160266
2022-12-18 15:10,Troye Sivan,Seventeen,49507
2022-12-18 15:10,Airways,Slow,187826
2022-12-18 23:39,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Zeus, King of the Gods and Creepy Old Man Who Tricks Women",2131043
2022-12-18 23:59,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold","Zeus, King of the Gods and Creepy Old Man Who Tricks Women",360
2022-12-19 07:30,Tiny Moving Parts,Headache,2421
2022-12-19 07:30,Cistem Failure,Boot on Your Face,1876
2022-12-19 07:33,State Champs,Sidelines,205067
2022-12-19 07:37,My Chemical Romance,"It's Not a Fashion Statement, It's a Deathwish",967
2022-12-19 07:37,Ratwyfe,Rupaul Was Right,807
2022-12-19 07:37,ROAM,Cabin Fever,190866
2022-12-19 07:37,Cistem Failure,The Hunt,994
2022-12-19 07:37,All Time Low,"Come One, Come All",5335
2022-12-19 07:37,Tigers Jaw,Can't Wait Forever,967
2022-12-19 07:41,Matt Maeson,A Memory Away,232080
2022-12-19 07:44,Citizen,Fever Days,214972
2022-12-19 07:48,My Chemical Romance,The End.,8275
2022-12-19 07:48,Knuckle Puck,But Why Would You Care?,237185
2022-12-19 07:48,Frankie Cosmos,41st,2712
2022-12-19 07:51,Cavetown,Devil Town,179955
2022-12-19 08:02,Microwave,The Fever,27557
2022-12-19 12:43,Knuckle Puck,Pretense,187
2022-12-19 12:43,AS IT IS,Concrete - Acoustic Version,627
2022-12-19 12:43,Panic! At The Disco,Nicotine,23
2022-12-19 12:43,Anthony Amorim,She Doesn't Sleep,445
2022-12-19 12:43,Microwave,The Fever,127095
2022-12-19 12:43,My Chemical Romance,I'm Not Okay (I Promise),0
2022-12-19 12:46,Modern Baseball,Pothole,156010
2022-12-19 12:49,SAINTE,Technicolor,211866
2022-12-19 12:52,Cistem Failure,Get Your Hands Off of Them,14256
2022-12-19 12:52,Beach Bunny,Cloud 9,147350
2022-12-19 13:03,The Maine,Forevermore,171849
2022-12-19 13:05,Basement,Disconnect,107549
2022-12-19 17:29,Real Friends,Anchor Down (Acoustic),1156
2022-12-19 17:29,ROAM,Head Rush,1028
2022-12-19 17:29,Airways,Slow,23
2022-12-19 17:29,Ed Sheeran,The A Team,0
2022-12-19 17:29,Ed Sheeran,The A Team,259
2022-12-19 17:29,Aaron West and The Roaring Twenties,"67, Cherry Red",708
2022-12-19 17:29,Kodaline,All I Want,0
2022-12-19 17:29,Troye Sivan,EASE,887
2022-12-19 17:29,girl in red,Serotonin,182426
2022-12-19 17:29,girl in red,Serotonin,5908
2022-12-19 17:29,The Maine,How Do You Feel? (Acoustic),23
2022-12-19 17:29,chloe moriondo,Bugbear,1296
2022-12-19 17:29,Charlotte Sands,Want You Like That,3484
2022-12-19 17:29,Knuckle Puck,Oak Street,1626
2022-12-19 17:29,All Time Low,Holly (Would You Turn Me On?),921
2022-12-19 17:36,The Wonder Years,My Last Semester,230080
2022-12-19 17:36,New Found Glory,On My Own,4436
2022-12-19 17:38,glass beach,cold weather,75075
2022-12-19 17:38,PVRIS,Separate,0
2022-12-19 17:38,My Chemical Romance,Disenchanted,1536
2022-12-19 17:38,The Wombats,Isabel,23
2022-12-19 17:38,All Time Low,The Party Scene,23
2022-12-19 17:41,Neck Deep,Motion Sickness,205125
2022-12-19 17:44,The Maine,Saving Grace (Acoustic),23
2022-12-19 17:44,Ed Sheeran,Goodbye to You (feat. Dot Rotten),23
2022-12-19 17:44,Fall Out Boy,Tiffany Blews,23
2022-12-19 17:44,ROAM,Leaving Notice,23
2022-12-19 17:44,The Maine,Lonely,23
2022-12-19 17:44,The Maine,Broken Parts,2063
2022-12-19 17:44,Basement,Brother's Keeper,23
2022-12-19 17:44,Cavetown,Juliet,1114
2022-12-19 17:44,All Time Low,Melancholy Kaleidoscope,753
2022-12-19 17:44,Real Friends,Dead,1661
2022-12-19 17:44,The Maine,My Heroine,569
2022-12-19 17:44,Kaden MacKay,Passing Through (Can't the Future Just Wait),3229
2022-12-19 17:44,Aaron West and The Roaring Twenties,Our Apartment,10660
2022-12-19 17:44,Harry Styles,"Sunflower, Vol. 6",0
2022-12-19 17:45,Mitski,Nobody,36635
2022-12-19 17:45,I Prevail,Blank Space,16591
2022-12-19 17:45,Bloc Party,Banquet,4485
2022-12-19 17:45,Beat Saber,I Wanna Be A Machine,4059
2022-12-19 17:45,Halsey,Sorry,8810
2022-12-19 17:46,SEATBELTS,Tank!,37382
2022-12-19 17:50,Monsieur Periné,Nuestra Canción (feat. Vicente García),260080
2022-12-19 17:51,"Grover Washington, Jr.",Just the Two of Us,30287
2022-12-19 17:51,88century,Here Comes the Boy - Theme,6266
2022-12-19 17:51,Nathan Evans,Wellerman - Sea Shanty,744
2022-12-19 17:51,Teddy Hyde,Sex with a Ghost,12089
2022-12-19 17:52,The Chats,Smoko,40463
2022-12-19 18:09,Chapel,Fool's Gold,206556
2022-12-20 08:05,GAYLE,abcdefu,1677
2022-12-20 08:08,Hands Like Houses,Stranger,159000
2022-12-20 08:11,Kerosin95,Trans Agenda Dynastie,183800
2022-12-20 08:14,Stand Atlantic,Shh!,158824
2022-12-20 08:17,Four Year Strong,We All Float Down Here,187561
2022-12-20 08:20,Hot Milk,Wide Awake,193905
2022-12-20 08:24,YUNGBLUD,original me (feat. dan reynolds of imagine dragons),205320
2022-12-20 08:27,AS IT IS,IDGAF,178560
2022-12-20 08:30,Machine Gun Kelly,I Think I'm OKAY (with YUNGBLUD & Travis Barker),169397
2022-12-20 08:33,ANSON,Hot Girl Bummer,206029
2022-12-20 08:36,Tessa Violet,YES MOM,162360
2022-12-20 08:39,Tiny Moving Parts,It's Too Cold Tonight,171333
2022-12-20 08:42,My Chemical Romance,Teenagers,161920
2022-12-20 08:45,Stand Atlantic,Eviligo,186818
2022-12-20 08:58,Fall Out Boy,Fourth Of July,222211
2022-12-20 19:41,Crown The Empire,Johnny's Revenge,7317
2022-12-20 19:41,Fall Out Boy,Fourth Of July,742
2022-12-20 19:44,Tom Rosenthal,There Is a Dark Place,214000
2022-12-20 19:48,Phil Collins,On My Way,220613
2022-12-20 19:51,Khai,Do You Go Up,193000
2022-12-20 19:54,Tessa Violet,Bad Ideas,160872
2022-12-20 22:03,Tessa Violet,Bad Ideas,18301
2022-12-20 22:11,Powfu,death bed (coffee for your head),4898
2022-12-20 22:11,Blvk,Divine,147692
2022-12-20 22:15,Bears In Trees,It Gets Better,3423
2022-12-20 22:15,Tom Rosenthal,Away with the Fairies,1318
2022-12-20 22:24,Cavetown,Lemon Boy,173819
2022-12-20 23:48,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold",Queen Pasiphae did WHAT with a Bull?!,1445851
2022-12-21 00:12,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold",Queen Pasiphae did WHAT with a Bull?!,1445851
2022-12-21 00:36,"Let's Talk About Myths, Baby! Greek & Roman Mythology Retold",Queen Pasiphae did WHAT with a Bull?!,1445851
